chid,n_tested,n_positive,S_c,ci_lower,ci_upper,raw_rate,n_mechanisms,mechanism_details,tcpl_binary_compliant,tcpl_ternary_compliant
47412.0,8,6,0.18055555555555555,0.125,0.25,0.75,3,"{'NR': {'n_tested': 3, 'n_positive': 0, 'score': 0.125}, 'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,1
40774.0,8,6,0.2638888888888889,0.125,0.5,0.75,3,"{'NR': {'n_tested': 3, 'n_positive': 0, 'score': 0.125}, 'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 1, 'score': 0.5}}",1,1
45076.0,8,6,0.4791666666666667,0.125,0.8333333333333334,0.75,2,"{'NR': {'n_tested': 3, 'n_positive': 0, 'score': 0.125}, 'SR': {'n_tested': 2, 'n_positive': 2, 'score': 0.8333333333333334}}",1,1
44565.0,8,6,0.15277777777777776,0.125,0.16666666666666666,0.75,3,"{'NR': {'n_tested': 3, 'n_positive': 0, 'score': 0.125}, 'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1
38798.0,8,6,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.75,3,"{'NR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1
44549.0,8,6,0.23611111111111108,0.16666666666666666,0.375,0.75,3,"{'NR': {'n_tested': 3, 'n_positive': 1, 'score': 0.375}, 'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1
42180.0,8,6,0.3333333333333333,0.16666666666666666,0.5,0.75,2,"{'NR': {'n_tested': 2, 'n_positive': 1, 'score': 0.5}, 'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1
27781.0,8,6,0.23611111111111108,0.16666666666666666,0.375,0.75,3,"{'NR': {'n_tested': 3, 'n_positive': 1, 'score': 0.375}, 'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1
41206.0,8,6,0.375,0.125,0.5,0.75,3,"{'NR': {'n_tested': 3, 'n_positive': 0, 'score': 0.125}, 'GENERAL': {'n_tested': 2, 'n_positive': 1, 'score': 0.5}, 'SR': {'n_tested': 2, 'n_positive': 1, 'score': 0.5}}",1,1
44826.0,8,6,0.15277777777777776,0.125,0.16666666666666666,0.75,3,"{'NR': {'n_tested': 3, 'n_positive': 0, 'score': 0.125}, 'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1
44914.0,8,6,0.375,0.125,0.8333333333333334,0.75,3,"{'NR': {'n_tested': 3, 'n_positive': 0, 'score': 0.125}, 'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 2, 'score': 0.8333333333333334}}",1,1
44504.0,8,6,0.15277777777777776,0.125,0.16666666666666666,0.75,3,"{'NR': {'n_tested': 3, 'n_positive': 0, 'score': 0.125}, 'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1
38877.0,8,6,0.4791666666666667,0.125,0.8333333333333334,0.75,2,"{'NR': {'n_tested': 3, 'n_positive': 0, 'score': 0.125}, 'SR': {'n_tested': 2, 'n_positive': 2, 'score': 0.8333333333333334}}",1,1
42195.0,8,6,0.15277777777777776,0.125,0.16666666666666666,0.75,3,"{'NR': {'n_tested': 3, 'n_positive': 0, 'score': 0.125}, 'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1
42468.0,8,6,0.15277777777777776,0.125,0.16666666666666666,0.75,3,"{'NR': {'n_tested': 3, 'n_positive': 0, 'score': 0.125}, 'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1
40800.0,8,6,0.15277777777777776,0.125,0.16666666666666666,0.75,3,"{'NR': {'n_tested': 3, 'n_positive': 0, 'score': 0.125}, 'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1
42083.0,8,6,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.75,2,"{'NR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1
41778.0,8,6,0.2708333333333333,0.16666666666666666,0.375,0.75,2,"{'NR': {'n_tested': 3, 'n_positive': 1, 'score': 0.375}, 'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1
22999.0,8,6,0.16666666666666666,0.125,0.25,0.75,3,"{'NR': {'n_tested': 3, 'n_positive': 0, 'score': 0.125}, 'GENERAL': {'n_tested': 3, 'n_positive': 0, 'score': 0.125}, 'SR': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,1
47414.0,8,6,0.40277777777777785,0.125,0.8333333333333334,0.75,3,"{'NR': {'n_tested': 3, 'n_positive': 0, 'score': 0.125}, 'SR': {'n_tested': 2, 'n_positive': 2, 'score': 0.8333333333333334}, 'GENERAL': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,1
47192.0,8,6,0.15277777777777776,0.125,0.16666666666666666,0.75,3,"{'NR': {'n_tested': 3, 'n_positive': 0, 'score': 0.125}, 'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1
47083.0,8,6,0.23611111111111108,0.16666666666666666,0.375,0.75,3,"{'NR': {'n_tested': 3, 'n_positive': 1, 'score': 0.375}, 'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1
29072.0,8,6,0.23611111111111108,0.16666666666666666,0.375,0.75,3,"{'NR': {'n_tested': 3, 'n_positive': 1, 'score': 0.375}, 'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1
41883.0,8,6,0.375,0.125,0.8333333333333334,0.75,3,"{'NR': {'n_tested': 3, 'n_positive': 0, 'score': 0.125}, 'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 2, 'score': 0.8333333333333334}}",1,1
41772.0,8,6,0.1875,0.125,0.25,0.75,2,"{'NR': {'n_tested': 3, 'n_positive': 0, 'score': 0.125}, 'GENERAL': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,1
40720.0,8,6,0.6041666666666667,0.375,0.8333333333333334,0.75,2,"{'NR': {'n_tested': 3, 'n_positive': 1, 'score': 0.375}, 'SR': {'n_tested': 2, 'n_positive': 2, 'score': 0.8333333333333334}}",1,2
40134.0,8,6,0.13055555555555556,0.10000000000000002,0.16666666666666666,0.75,3,"{'NR': {'n_tested': 3, 'n_positive': 0, 'score': 0.125}, 'GENERAL': {'n_tested': 4, 'n_positive': 0, 'score': 0.1}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1
41656.0,8,6,0.375,0.125,0.8333333333333334,0.75,3,"{'NR': {'n_tested': 3, 'n_positive': 0, 'score': 0.125}, 'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 2, 'score': 0.8333333333333334}}",1,1
42256.0,8,6,0.375,0.25,0.625,0.75,3,"{'NR': {'n_tested': 3, 'n_positive': 2, 'score': 0.625}, 'SR': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'GENERAL': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,2
23371.0,8,6,0.48055555555555557,0.16666666666666666,0.9,0.75,3,"{'NR': {'n_tested': 3, 'n_positive': 1, 'score': 0.375}, 'SR': {'n_tested': 4, 'n_positive': 4, 'score': 0.9}, 'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1
21367.0,8,6,0.7291666666666667,0.625,0.8333333333333334,0.75,2,"{'NR': {'n_tested': 3, 'n_positive': 2, 'score': 0.625}, 'SR': {'n_tested': 2, 'n_positive': 2, 'score': 0.8333333333333334}}",1,2
47052.0,8,6,0.3194444444444444,0.16666666666666666,0.625,0.75,3,"{'NR': {'n_tested': 3, 'n_positive': 2, 'score': 0.625}, 'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1
47116.0,8,6,0.15277777777777776,0.125,0.16666666666666666,0.75,3,"{'NR': {'n_tested': 3, 'n_positive': 0, 'score': 0.125}, 'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1
44316.0,8,6,0.15277777777777776,0.125,0.16666666666666666,0.75,3,"{'NR': {'n_tested': 3, 'n_positive': 0, 'score': 0.125}, 'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1
40760.0,8,6,0.3125,0.25,0.375,0.75,2,"{'NR': {'n_tested': 3, 'n_positive': 1, 'score': 0.375}, 'GENERAL': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,2
40289.0,8,6,0.2638888888888889,0.125,0.5,0.75,3,"{'NR': {'n_tested': 3, 'n_positive': 0, 'score': 0.125}, 'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 1, 'score': 0.5}}",1,1
44227.0,8,6,0.375,0.125,0.8333333333333334,0.75,3,"{'NR': {'n_tested': 3, 'n_positive': 0, 'score': 0.125}, 'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 2, 'score': 0.8333333333333334}}",1,1
35206.0,8,6,0.2638888888888889,0.125,0.5,0.75,3,"{'NR': {'n_tested': 3, 'n_positive': 0, 'score': 0.125}, 'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 1, 'score': 0.5}}",1,1
40674.0,8,6,0.4625,0.3,0.625,0.75,2,"{'NR': {'n_tested': 3, 'n_positive': 2, 'score': 0.625}, 'GENERAL': {'n_tested': 4, 'n_positive': 1, 'score': 0.3}}",1,2
22161.0,8,6,0.375,0.125,0.8333333333333334,0.75,3,"{'NR': {'n_tested': 3, 'n_positive': 0, 'score': 0.125}, 'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 2, 'score': 0.8333333333333334}}",1,1
23063.0,8,6,0.375,0.10000000000000002,0.9,0.75,3,"{'NR': {'n_tested': 3, 'n_positive': 0, 'score': 0.125}, 'GENERAL': {'n_tested': 4, 'n_positive': 0, 'score': 0.1}, 'SR': {'n_tested': 4, 'n_positive': 4, 'score': 0.9}}",1,1
23035.0,8,6,0.18055555555555555,0.125,0.25,0.75,3,"{'NR': {'n_tested': 3, 'n_positive': 0, 'score': 0.125}, 'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,1
44658.0,8,6,0.375,0.125,0.8333333333333334,0.75,3,"{'NR': {'n_tested': 3, 'n_positive': 0, 'score': 0.125}, 'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 2, 'score': 0.8333333333333334}}",1,1
44822.0,8,6,0.18055555555555555,0.125,0.25,0.75,3,"{'NR': {'n_tested': 3, 'n_positive': 0, 'score': 0.125}, 'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,1
32375.0,8,6,0.375,0.125,0.8333333333333334,0.75,3,"{'NR': {'n_tested': 3, 'n_positive': 0, 'score': 0.125}, 'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 2, 'score': 0.8333333333333334}}",1,1
47709.0,8,6,0.40277777777777785,0.125,0.8333333333333334,0.75,3,"{'NR': {'n_tested': 3, 'n_positive': 0, 'score': 0.125}, 'SR': {'n_tested': 2, 'n_positive': 2, 'score': 0.8333333333333334}, 'GENERAL': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,1
44366.0,8,6,0.2638888888888889,0.125,0.5,0.75,3,"{'NR': {'n_tested': 3, 'n_positive': 0, 'score': 0.125}, 'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 1, 'score': 0.5}}",1,1
38876.0,8,6,0.18055555555555555,0.125,0.25,0.75,3,"{'NR': {'n_tested': 3, 'n_positive': 0, 'score': 0.125}, 'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,1
41117.0,8,6,0.4583333333333333,0.16666666666666666,0.8333333333333334,0.75,3,"{'NR': {'n_tested': 3, 'n_positive': 1, 'score': 0.375}, 'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 2, 'score': 0.8333333333333334}}",1,1
41506.0,8,6,0.4583333333333333,0.25,0.625,0.75,3,"{'NR': {'n_tested': 3, 'n_positive': 2, 'score': 0.625}, 'GENERAL': {'n_tested': 2, 'n_positive': 1, 'score': 0.5}, 'SR': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,2
37553.0,8,6,0.5694444444444445,0.375,0.8333333333333334,0.75,3,"{'NR': {'n_tested': 3, 'n_positive': 1, 'score': 0.375}, 'GENERAL': {'n_tested': 2, 'n_positive': 1, 'score': 0.5}, 'SR': {'n_tested': 2, 'n_positive': 2, 'score': 0.8333333333333334}}",1,2
27314.0,8,6,0.15277777777777776,0.125,0.16666666666666666,0.75,3,"{'NR': {'n_tested': 3, 'n_positive': 0, 'score': 0.125}, 'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1
35186.0,8,6,0.15277777777777776,0.125,0.16666666666666666,0.75,3,"{'NR': {'n_tested': 3, 'n_positive': 0, 'score': 0.125}, 'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1
21715.0,8,6,0.375,0.10000000000000002,0.9,0.75,3,"{'NR': {'n_tested': 3, 'n_positive': 0, 'score': 0.125}, 'GENERAL': {'n_tested': 4, 'n_positive': 0, 'score': 0.1}, 'SR': {'n_tested': 4, 'n_positive': 4, 'score': 0.9}}",1,1
47123.0,8,6,0.15277777777777776,0.125,0.16666666666666666,0.75,3,"{'NR': {'n_tested': 3, 'n_positive': 0, 'score': 0.125}, 'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1
47716.0,8,6,0.15277777777777776,0.125,0.16666666666666666,0.75,3,"{'NR': {'n_tested': 3, 'n_positive': 0, 'score': 0.125}, 'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1
44604.0,8,6,0.15277777777777776,0.125,0.16666666666666666,0.75,3,"{'NR': {'n_tested': 3, 'n_positive': 0, 'score': 0.125}, 'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1
47549.0,8,6,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.75,3,"{'NR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1
44177.0,8,6,0.375,0.125,0.8333333333333334,0.75,3,"{'NR': {'n_tested': 3, 'n_positive': 0, 'score': 0.125}, 'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 2, 'score': 0.8333333333333334}}",1,1
40990.0,8,6,0.4583333333333333,0.16666666666666666,0.8333333333333334,0.75,3,"{'NR': {'n_tested': 3, 'n_positive': 1, 'score': 0.375}, 'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 2, 'score': 0.8333333333333334}}",1,1
32536.0,8,6,0.3125,0.125,0.5,0.75,2,"{'NR': {'n_tested': 3, 'n_positive': 0, 'score': 0.125}, 'GENERAL': {'n_tested': 2, 'n_positive': 1, 'score': 0.5}}",1,1
23244.0,8,6,0.25,0.125,0.5,0.75,3,"{'NR': {'n_tested': 3, 'n_positive': 0, 'score': 0.125}, 'GENERAL': {'n_tested': 3, 'n_positive': 0, 'score': 0.125}, 'SR': {'n_tested': 4, 'n_positive': 2, 'score': 0.5}}",1,1
32406.0,8,6,0.375,0.125,0.8333333333333334,0.75,3,"{'NR': {'n_tested': 3, 'n_positive': 0, 'score': 0.125}, 'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 2, 'score': 0.8333333333333334}}",1,1
22603.0,8,6,0.5499999999999999,0.125,0.9,0.75,3,"{'NR': {'n_tested': 3, 'n_positive': 2, 'score': 0.625}, 'GENERAL': {'n_tested': 3, 'n_positive': 0, 'score': 0.125}, 'SR': {'n_tested': 4, 'n_positive': 4, 'score': 0.9}}",1,1
20612.0,8,6,0.15277777777777776,0.125,0.16666666666666666,0.75,3,"{'NR': {'n_tested': 3, 'n_positive': 0, 'score': 0.125}, 'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1
23775.0,8,6,0.14583333333333331,0.125,0.16666666666666666,0.75,2,"{'NR': {'n_tested': 3, 'n_positive': 0, 'score': 0.125}, 'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1
47158.0,8,6,0.15277777777777776,0.125,0.16666666666666666,0.75,3,"{'NR': {'n_tested': 3, 'n_positive': 0, 'score': 0.125}, 'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1
47655.0,8,6,0.15277777777777776,0.125,0.16666666666666666,0.75,3,"{'NR': {'n_tested': 3, 'n_positive': 0, 'score': 0.125}, 'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1
47115.0,8,6,0.2916666666666667,0.125,0.5,0.75,3,"{'NR': {'n_tested': 3, 'n_positive': 0, 'score': 0.125}, 'GENERAL': {'n_tested': 2, 'n_positive': 1, 'score': 0.5}, 'SR': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,1
47552.0,8,6,0.15277777777777776,0.125,0.16666666666666666,0.75,3,"{'NR': {'n_tested': 3, 'n_positive': 0, 'score': 0.125}, 'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1
29136.0,8,6,0.48611111111111116,0.25,0.8333333333333334,0.75,3,"{'NR': {'n_tested': 3, 'n_positive': 1, 'score': 0.375}, 'SR': {'n_tested': 2, 'n_positive': 2, 'score': 0.8333333333333334}, 'GENERAL': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,2
42499.0,8,6,0.4583333333333333,0.25,0.625,0.75,3,"{'NR': {'n_tested': 3, 'n_positive': 2, 'score': 0.625}, 'SR': {'n_tested': 2, 'n_positive': 1, 'score': 0.5}, 'GENERAL': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,2
20703.0,8,6,0.375,0.125,0.8333333333333334,0.75,3,"{'NR': {'n_tested': 3, 'n_positive': 0, 'score': 0.125}, 'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 2, 'score': 0.8333333333333334}}",1,1
27759.0,8,6,0.15277777777777776,0.125,0.16666666666666666,0.75,3,"{'NR': {'n_tested': 3, 'n_positive': 0, 'score': 0.125}, 'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1
25977.0,8,6,0.15277777777777776,0.125,0.16666666666666666,0.75,3,"{'NR': {'n_tested': 3, 'n_positive': 0, 'score': 0.125}, 'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1
44980.0,8,6,0.15277777777777776,0.125,0.16666666666666666,0.75,3,"{'NR': {'n_tested': 3, 'n_positive': 0, 'score': 0.125}, 'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1
27772.0,8,6,0.15277777777777776,0.125,0.16666666666666666,0.75,3,"{'NR': {'n_tested': 3, 'n_positive': 0, 'score': 0.125}, 'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1
23243.0,8,6,0.4583333333333333,0.10000000000000002,0.9,0.75,3,"{'NR': {'n_tested': 3, 'n_positive': 1, 'score': 0.375}, 'GENERAL': {'n_tested': 4, 'n_positive': 0, 'score': 0.1}, 'SR': {'n_tested': 4, 'n_positive': 4, 'score': 0.9}}",1,1
21053.0,8,6,0.24166666666666667,0.10000000000000002,0.5,0.75,3,"{'NR': {'n_tested': 3, 'n_positive': 0, 'score': 0.125}, 'GENERAL': {'n_tested': 4, 'n_positive': 0, 'score': 0.1}, 'SR': {'n_tested': 4, 'n_positive': 2, 'score': 0.5}}",1,1
47413.0,8,6,0.2916666666666667,0.125,0.5,0.75,3,"{'NR': {'n_tested': 3, 'n_positive': 0, 'score': 0.125}, 'GENERAL': {'n_tested': 2, 'n_positive': 1, 'score': 0.5}, 'SR': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,1
47581.0,8,6,0.15277777777777776,0.125,0.16666666666666666,0.75,3,"{'NR': {'n_tested': 3, 'n_positive': 0, 'score': 0.125}, 'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1
47551.0,8,6,0.2638888888888889,0.125,0.5,0.75,3,"{'NR': {'n_tested': 3, 'n_positive': 0, 'score': 0.125}, 'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 1, 'score': 0.5}}",1,1
40324.0,8,6,0.15277777777777776,0.125,0.16666666666666666,0.75,3,"{'NR': {'n_tested': 3, 'n_positive': 0, 'score': 0.125}, 'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1
47435.0,8,6,0.24166666666666667,0.10000000000000002,0.375,0.75,3,"{'NR': {'n_tested': 3, 'n_positive': 1, 'score': 0.375}, 'GENERAL': {'n_tested': 4, 'n_positive': 0, 'score': 0.1}, 'SR': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,1
42220.0,8,6,0.14583333333333331,0.125,0.16666666666666666,0.75,2,"{'NR': {'n_tested': 3, 'n_positive': 0, 'score': 0.125}, 'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1
32614.0,8,6,0.48611111111111116,0.125,0.8333333333333334,0.75,3,"{'NR': {'n_tested': 3, 'n_positive': 0, 'score': 0.125}, 'GENERAL': {'n_tested': 2, 'n_positive': 1, 'score': 0.5}, 'SR': {'n_tested': 2, 'n_positive': 2, 'score': 0.8333333333333334}}",1,1
47491.0,8,6,0.15277777777777776,0.125,0.16666666666666666,0.75,3,"{'NR': {'n_tested': 3, 'n_positive': 0, 'score': 0.125}, 'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1
47137.0,8,6,0.14583333333333331,0.125,0.16666666666666666,0.75,2,"{'NR': {'n_tested': 3, 'n_positive': 0, 'score': 0.125}, 'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1
35209.0,8,6,0.15277777777777776,0.125,0.16666666666666666,0.75,3,"{'NR': {'n_tested': 3, 'n_positive': 0, 'score': 0.125}, 'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1
34113.0,8,6,0.4875,0.1,0.875,0.75,2,"{'NR': {'n_tested': 3, 'n_positive': 3, 'score': 0.875}, 'GENERAL': {'n_tested': 4, 'n_positive': 0, 'score': 0.1}}",1,1
26975.0,8,6,0.3083333333333333,0.10000000000000002,0.6999999999999998,0.75,3,"{'NR': {'n_tested': 3, 'n_positive': 0, 'score': 0.125}, 'GENERAL': {'n_tested': 4, 'n_positive': 0, 'score': 0.1}, 'SR': {'n_tested': 4, 'n_positive': 3, 'score': 0.7}}",1,1
47105.0,8,6,0.15277777777777776,0.125,0.16666666666666666,0.75,3,"{'NR': {'n_tested': 3, 'n_positive': 0, 'score': 0.125}, 'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1
