chid,n_tested,n_positive,S_c,ci_lower,ci_upper,raw_rate,n_mechanisms,mechanism_details,tcpl_binary_compliant,tcpl_ternary_compliant,S_global_raw,S_potency_raw,S_global_flipped,S_potency_flipped,S_improved,S_ensemble,tcpl_binary_improved,tcpl_ternary_improved
52602.0,2,2,0.1150097465886939,0.0394736842105263,0.1666666666666666,1.0,3,"{'GENERAL': {'n_tested': 17, 'n_positive': 2, 'score': 0.1388888888888889}, 'NR': {'n_tested': 37, 'n_positive': 1, 'score': 0.039473684210526314}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",0,1,,,,,0.1150097465886939,0.1150097465886939,1,0
52866.0,2,2,0.1497432306255835,0.0178571428571428,0.2647058823529412,1.0,3,"{'GENERAL': {'n_tested': 16, 'n_positive': 4, 'score': 0.2647058823529412}, 'NR': {'n_tested': 27, 'n_positive': 0, 'score': 0.017857142857142856}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,,,,,0.1497432306255835,0.1497432306255835,1,0
47727.0,2,2,0.4269005847953216,0.1973684210526315,0.8333333333333334,1.0,3,"{'GENERAL': {'n_tested': 17, 'n_positive': 4, 'score': 0.25}, 'NR': {'n_tested': 37, 'n_positive': 7, 'score': 0.19736842105263158}, 'SR': {'n_tested': 2, 'n_positive': 2, 'score': 0.8333333333333334}}",1,2,,,,,0.4269005847953216,0.4269005847953216,1,2
40375.0,2,2,0.124756335282651,0.0131578947368421,0.1944444444444444,1.0,3,"{'GENERAL': {'n_tested': 17, 'n_positive': 3, 'score': 0.19444444444444445}, 'NR': {'n_tested': 37, 'n_positive': 0, 'score': 0.013157894736842105}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,0.982461150174904,2.402730302317715,0.017538849825096015,-1.402730302317715,0.017538849825096015,-0.06124425017601933,0,0
38827.0,2,2,0.3466632266941865,0.088235294117647,0.8333333333333334,1.0,3,"{'GENERAL': {'n_tested': 16, 'n_positive': 1, 'score': 0.08823529411764706}, 'NR': {'n_tested': 37, 'n_positive': 4, 'score': 0.11842105263157894}, 'SR': {'n_tested': 2, 'n_positive': 2, 'score': 0.8333333333333334}}",1,1,,,,,0.3466632266941865,0.3466632266941865,1,2
52590.0,2,2,0.1301169590643275,0.0394736842105263,0.1842105263157894,1.0,3,"{'GENERAL': {'n_tested': 18, 'n_positive': 3, 'score': 0.18421052631578946}, 'NR': {'n_tested': 37, 'n_positive': 1, 'score': 0.039473684210526314}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,,,,,0.1301169590643275,0.1301169590643275,1,0
25432.0,2,2,0.1150097465886939,0.0394736842105263,0.1666666666666666,1.0,3,"{'GENERAL': {'n_tested': 17, 'n_positive': 2, 'score': 0.1388888888888889}, 'NR': {'n_tested': 37, 'n_positive': 1, 'score': 0.039473684210526314}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",0,1,,,,,0.1150097465886939,0.1150097465886939,1,0
52603.0,2,2,0.108735380116959,0.0657894736842105,0.1666666666666666,1.0,3,"{'GENERAL': {'n_tested': 15, 'n_positive': 1, 'score': 0.09375}, 'NR': {'n_tested': 37, 'n_positive': 2, 'score': 0.06578947368421052}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",0,1,,,,,0.108735380116959,0.108735380116959,1,0
22085.0,2,2,0.2587719298245614,0.0394736842105263,0.5,1.0,3,"{'GENERAL': {'n_tested': 18, 'n_positive': 4, 'score': 0.23684210526315788}, 'NR': {'n_tested': 37, 'n_positive': 1, 'score': 0.039473684210526314}, 'SR': {'n_tested': 2, 'n_positive': 1, 'score': 0.5}}",1,1,,,,,0.2587719298245614,0.2587719298245614,1,1
37535.0,2,2,0.1564327485380117,0.1184210526315789,0.1842105263157894,1.0,3,"{'GENERAL': {'n_tested': 18, 'n_positive': 3, 'score': 0.18421052631578946}, 'NR': {'n_tested': 37, 'n_positive': 4, 'score': 0.11842105263157894}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,,,,,0.1564327485380117,0.1564327485380117,1,0
52641.0,2,2,0.0698639816286875,0.0135135135135135,0.1666666666666666,1.0,3,"{'GENERAL': {'n_tested': 16, 'n_positive': 0, 'score': 0.029411764705882353}, 'NR': {'n_tested': 36, 'n_positive': 0, 'score': 0.013513513513513514}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",0,1,,,,,0.0698639816286875,0.0698639816286875,1,0
36545.0,2,2,0.1916118421052631,0.0394736842105263,0.34375,1.0,2,"{'GENERAL': {'n_tested': 15, 'n_positive': 5, 'score': 0.34375}, 'NR': {'n_tested': 37, 'n_positive': 1, 'score': 0.039473684210526314}}",1,1,,,,,0.1916118421052631,0.1916118421052631,1,1
52654.0,2,2,0.3549679487179487,0.0128205128205128,0.8333333333333334,1.0,3,"{'GENERAL': {'n_tested': 15, 'n_positive': 3, 'score': 0.21875}, 'NR': {'n_tested': 38, 'n_positive': 0, 'score': 0.01282051282051282}, 'SR': {'n_tested': 2, 'n_positive': 2, 'score': 0.8333333333333334}}",1,1,,,,,0.3549679487179487,0.3549679487179487,1,2
37611.0,2,2,0.1554276315789473,0.0921052631578947,0.21875,1.0,2,"{'GENERAL': {'n_tested': 15, 'n_positive': 3, 'score': 0.21875}, 'NR': {'n_tested': 37, 'n_positive': 3, 'score': 0.09210526315789473}}",1,1,,,,,0.1554276315789473,0.1554276315789473,1,0
52607.0,2,2,0.3218482905982906,0.0384615384615384,0.8333333333333334,1.0,3,"{'GENERAL': {'n_tested': 15, 'n_positive': 1, 'score': 0.09375}, 'NR': {'n_tested': 38, 'n_positive': 1, 'score': 0.038461538461538464}, 'SR': {'n_tested': 2, 'n_positive': 2, 'score': 0.8333333333333334}}",1,1,,,,,0.3218482905982906,0.3218482905982906,1,2
43855.0,2,2,0.4200779727095516,0.0657894736842105,0.8333333333333334,1.0,3,"{'GENERAL': {'n_tested': 17, 'n_positive': 6, 'score': 0.3611111111111111}, 'NR': {'n_tested': 37, 'n_positive': 2, 'score': 0.06578947368421052}, 'SR': {'n_tested': 2, 'n_positive': 2, 'score': 0.8333333333333334}}",1,1,,,,,0.4200779727095516,0.4200779727095516,1,2
40164.0,2,2,0.1195838695838695,0.0135135135135135,0.1785714285714285,1.0,3,"{'GENERAL': {'n_tested': 13, 'n_positive': 2, 'score': 0.17857142857142858}, 'NR': {'n_tested': 36, 'n_positive': 0, 'score': 0.013513513513513514}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",0,1,,,,,0.1195838695838695,0.1195838695838695,1,0
52250.0,2,2,0.1265049879600963,0.0657894736842105,0.1666666666666666,1.0,3,"{'GENERAL': {'n_tested': 16, 'n_positive': 2, 'score': 0.14705882352941177}, 'NR': {'n_tested': 37, 'n_positive': 2, 'score': 0.06578947368421052}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,,,,,0.1265049879600963,0.1265049879600963,1,0
22824.0,2,2,0.0564102564102564,0.0128205128205128,0.1,1.0,2,"{'GENERAL': {'n_tested': 14, 'n_positive': 1, 'score': 0.1}, 'NR': {'n_tested': 38, 'n_positive': 0, 'score': 0.01282051282051282}}",0,1,,,,,0.0564102564102564,0.0564102564102564,1,0
52735.0,2,2,0.3013523391812865,0.03125,0.8333333333333334,1.0,3,"{'GENERAL': {'n_tested': 15, 'n_positive': 0, 'score': 0.03125}, 'NR': {'n_tested': 37, 'n_positive': 1, 'score': 0.039473684210526314}, 'SR': {'n_tested': 2, 'n_positive': 2, 'score': 0.8333333333333334}}",1,1,,,,,0.3013523391812865,0.3013523391812865,1,2
35217.0,2,2,0.1461128310973512,0.0657894736842105,0.2058823529411765,1.0,3,"{'GENERAL': {'n_tested': 16, 'n_positive': 3, 'score': 0.20588235294117646}, 'NR': {'n_tested': 37, 'n_positive': 2, 'score': 0.06578947368421052}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,,,,,0.1461128310973512,0.1461128310973512,1,0
25394.0,2,2,0.1090796679031973,0.0135135135135135,0.1666666666666666,1.0,3,"{'GENERAL': {'n_tested': 16, 'n_positive': 2, 'score': 0.14705882352941177}, 'NR': {'n_tested': 36, 'n_positive': 0, 'score': 0.013513513513513514}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",0,1,,,,,0.1090796679031973,0.1090796679031973,1,0
52267.0,2,2,0.2823464912280701,0.0657894736842105,0.5,1.0,3,"{'GENERAL': {'n_tested': 15, 'n_positive': 4, 'score': 0.28125}, 'NR': {'n_tested': 37, 'n_positive': 2, 'score': 0.06578947368421052}, 'SR': {'n_tested': 2, 'n_positive': 1, 'score': 0.5}}",1,1,,,,,0.2823464912280701,0.2823464912280701,1,2
42336.0,2,2,0.1090796679031973,0.0135135135135135,0.1666666666666666,1.0,3,"{'GENERAL': {'n_tested': 16, 'n_positive': 2, 'score': 0.14705882352941177}, 'NR': {'n_tested': 36, 'n_positive': 0, 'score': 0.013513513513513514}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",0,1,,,,,0.1090796679031973,0.1090796679031973,1,0
52283.0,2,2,0.1370035193564605,0.0384615384615384,0.2058823529411765,1.0,3,"{'GENERAL': {'n_tested': 16, 'n_positive': 3, 'score': 0.20588235294117646}, 'NR': {'n_tested': 38, 'n_positive': 1, 'score': 0.038461538461538464}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,,,,,0.1370035193564605,0.1370035193564605,1,0
38326.0,2,2,0.1062378167641325,0.0131578947368421,0.1666666666666666,1.0,3,"{'GENERAL': {'n_tested': 17, 'n_positive': 2, 'score': 0.1388888888888889}, 'NR': {'n_tested': 37, 'n_positive': 0, 'score': 0.013157894736842105}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",0,1,,,,,0.1062378167641325,0.1062378167641325,1,0
41444.0,2,2,0.078792735042735,0.03125,0.1666666666666666,1.0,3,"{'GENERAL': {'n_tested': 15, 'n_positive': 0, 'score': 0.03125}, 'NR': {'n_tested': 38, 'n_positive': 1, 'score': 0.038461538461538464}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",0,1,,,,,0.078792735042735,0.078792735042735,1,0
21782.0,2,2,0.1608187134502924,0.0657894736842105,0.25,1.0,3,"{'GENERAL': {'n_tested': 17, 'n_positive': 4, 'score': 0.25}, 'NR': {'n_tested': 37, 'n_positive': 2, 'score': 0.06578947368421052}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,,,,,0.1608187134502924,0.1608187134502924,1,0
20881.0,2,2,0.1631944444444444,0.15625,0.1666666666666666,1.0,3,"{'GENERAL': {'n_tested': 15, 'n_positive': 2, 'score': 0.15625}, 'NR': {'n_tested': 38, 'n_positive': 6, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,,,,,0.1631944444444444,0.1631944444444444,1,0
52269.0,2,2,0.1432748538011695,0.0921052631578947,0.1944444444444444,1.0,2,"{'GENERAL': {'n_tested': 17, 'n_positive': 3, 'score': 0.19444444444444445}, 'NR': {'n_tested': 37, 'n_positive': 3, 'score': 0.09210526315789473}}",1,1,,,,,0.1432748538011695,0.1432748538011695,1,0
41570.0,2,2,0.1167200854700854,0.0897435897435897,0.1666666666666666,1.0,3,"{'GENERAL': {'n_tested': 15, 'n_positive': 1, 'score': 0.09375}, 'NR': {'n_tested': 38, 'n_positive': 3, 'score': 0.08974358974358974}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",0,1,,,,,0.1167200854700854,0.1167200854700854,1,0
52307.0,2,2,0.1214635688319898,0.0135135135135135,0.1842105263157894,1.0,3,"{'GENERAL': {'n_tested': 18, 'n_positive': 3, 'score': 0.18421052631578946}, 'NR': {'n_tested': 36, 'n_positive': 0, 'score': 0.013513513513513514}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",0,1,,,,,0.1214635688319898,0.1214635688319898,1,0
27634.0,2,2,0.1204594017094017,0.0384615384615384,0.1666666666666666,1.0,3,"{'GENERAL': {'n_tested': 15, 'n_positive': 2, 'score': 0.15625}, 'NR': {'n_tested': 38, 'n_positive': 1, 'score': 0.038461538461538464}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",0,1,,,,,0.1204594017094017,0.1204594017094017,1,0
47691.0,2,2,0.2231359649122807,0.0131578947368421,0.5,1.0,3,"{'GENERAL': {'n_tested': 15, 'n_positive': 2, 'score': 0.15625}, 'NR': {'n_tested': 37, 'n_positive': 0, 'score': 0.013157894736842105}, 'SR': {'n_tested': 2, 'n_positive': 1, 'score': 0.5}}",1,1,,,,,0.2231359649122807,0.2231359649122807,1,1
23955.0,2,2,0.1246438746438746,0.0128205128205128,0.1944444444444444,1.0,3,"{'GENERAL': {'n_tested': 17, 'n_positive': 3, 'score': 0.19444444444444445}, 'NR': {'n_tested': 38, 'n_positive': 0, 'score': 0.01282051282051282}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,,,,,0.1246438746438746,0.1246438746438746,1,0
52289.0,2,2,0.0892408245349421,0.0128205128205128,0.1666666666666666,1.0,3,"{'GENERAL': {'n_tested': 16, 'n_positive': 1, 'score': 0.08823529411764706}, 'NR': {'n_tested': 38, 'n_positive': 0, 'score': 0.01282051282051282}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",0,1,,,,,0.0892408245349421,0.0892408245349421,1,0
52567.0,2,2,0.2592879256965944,0.0131578947368421,0.5,1.0,3,"{'GENERAL': {'n_tested': 16, 'n_positive': 4, 'score': 0.2647058823529412}, 'NR': {'n_tested': 37, 'n_positive': 0, 'score': 0.013157894736842105}, 'SR': {'n_tested': 2, 'n_positive': 1, 'score': 0.5}}",1,1,,,,,0.2592879256965944,0.2592879256965944,1,1
52309.0,2,2,0.1089611283109735,0.0131578947368421,0.1666666666666666,1.0,3,"{'GENERAL': {'n_tested': 16, 'n_positive': 2, 'score': 0.14705882352941177}, 'NR': {'n_tested': 37, 'n_positive': 0, 'score': 0.013157894736842105}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",0,1,,,,,0.1089611283109735,0.1089611283109735,1,0
26267.0,2,2,0.3351488743645607,0.2407407407407407,0.5,1.0,3,"{'GENERAL': {'n_tested': 16, 'n_positive': 4, 'score': 0.2647058823529412}, 'NR': {'n_tested': 26, 'n_positive': 6, 'score': 0.24074074074074073}, 'SR': {'n_tested': 2, 'n_positive': 1, 'score': 0.5}}",1,2,,,,,0.3351488743645607,0.3351488743645607,1,2
47693.0,2,2,0.0911915204678362,0.0131578947368421,0.1666666666666666,1.0,3,"{'GENERAL': {'n_tested': 15, 'n_positive': 1, 'score': 0.09375}, 'NR': {'n_tested': 37, 'n_positive': 0, 'score': 0.013157894736842105}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",0,1,,,,,0.0911915204678362,0.0911915204678362,1,0
52652.0,2,2,0.2233468286099865,0.0384615384615384,0.5,1.0,3,"{'GENERAL': {'n_tested': 18, 'n_positive': 2, 'score': 0.13157894736842105}, 'NR': {'n_tested': 38, 'n_positive': 1, 'score': 0.038461538461538464}, 'SR': {'n_tested': 2, 'n_positive': 1, 'score': 0.5}}",1,1,,,,,0.2233468286099865,0.2233468286099865,1,1
52298.0,2,2,0.1038011695906432,0.0131578947368421,0.1666666666666666,1.0,3,"{'GENERAL': {'n_tested': 18, 'n_positive': 2, 'score': 0.13157894736842105}, 'NR': {'n_tested': 37, 'n_positive': 0, 'score': 0.013157894736842105}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",0,1,,,,,0.1038011695906432,0.1038011695906432,1,0
52593.0,2,2,0.1061253561253561,0.0128205128205128,0.1666666666666666,1.0,3,"{'GENERAL': {'n_tested': 17, 'n_positive': 2, 'score': 0.1388888888888889}, 'NR': {'n_tested': 38, 'n_positive': 0, 'score': 0.01282051282051282}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",0,1,,,,,0.1061253561253561,0.1061253561253561,1,0
22080.0,2,2,0.4081434375552022,0.0675675675675675,0.8333333333333334,1.0,3,"{'GENERAL': {'n_tested': 16, 'n_positive': 5, 'score': 0.3235294117647059}, 'NR': {'n_tested': 36, 'n_positive': 2, 'score': 0.06756756756756757}, 'SR': {'n_tested': 2, 'n_positive': 2, 'score': 0.8333333333333334}}",1,1,,,,,0.4081434375552022,0.4081434375552022,1,2
47472.0,2,2,0.1125730994152046,0.0394736842105263,0.1666666666666666,1.0,3,"{'GENERAL': {'n_tested': 18, 'n_positive': 2, 'score': 0.13157894736842105}, 'NR': {'n_tested': 37, 'n_positive': 1, 'score': 0.039473684210526314}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",0,1,,,,,0.1125730994152046,0.1125730994152046,1,0
37502.0,2,2,0.463235294117647,0.2647058823529412,0.8333333333333334,1.0,3,"{'GENERAL': {'n_tested': 16, 'n_positive': 4, 'score': 0.2647058823529412}, 'NR': {'n_tested': 35, 'n_positive': 10, 'score': 0.2916666666666667}, 'SR': {'n_tested': 2, 'n_positive': 2, 'score': 0.8333333333333334}}",1,2,0.7921006426285929,1.601688670788558,0.20789935737140708,-0.601688670788558,0.20789935737140708,0.1746442318865836,1,1
52310.0,2,2,0.1212325686009896,0.0128205128205128,0.1842105263157894,1.0,3,"{'GENERAL': {'n_tested': 18, 'n_positive': 3, 'score': 0.18421052631578946}, 'NR': {'n_tested': 38, 'n_positive': 0, 'score': 0.01282051282051282}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",0,1,,,,,0.1212325686009896,0.1212325686009896,1,0
52506.0,2,2,0.1119123931623931,0.0128205128205128,0.1666666666666666,1.0,3,"{'GENERAL': {'n_tested': 15, 'n_positive': 2, 'score': 0.15625}, 'NR': {'n_tested': 38, 'n_positive': 0, 'score': 0.01282051282051282}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",0,1,,,,,0.1119123931623931,0.1119123931623931,1,0
38338.0,8,6,0.7222222222222222,0.4083764894266625,0.9440331102753412,0.75,1,"{'NR': {'n_tested': 8, 'n_positive': 6, 'score': 0.7222222222222222}}",1,2,,,,,0.7222222222222222,0.7222222222222222,1,2
58654.0,8,6,0.2083333333333333,0.125,0.25,0.75,3,"{'MET': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'NR': {'n_tested': 3, 'n_positive': 0, 'score': 0.125}, 'GENERAL': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,1,,,,,0.2083333333333333,0.2083333333333333,1,1
58655.0,8,6,0.1875,0.125,0.25,0.75,2,"{'MET': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}, 'NR': {'n_tested': 3, 'n_positive': 0, 'score': 0.125}}",1,1,,,,,0.1875,0.1875,1,1
44544.0,8,6,0.6041666666666667,0.375,0.8333333333333334,0.75,2,"{'NR': {'n_tested': 3, 'n_positive': 1, 'score': 0.375}, 'SR': {'n_tested': 2, 'n_positive': 2, 'score': 0.8333333333333334}}",1,2,,,,,0.6041666666666667,0.6041666666666667,1,2
22307.0,8,6,0.1527777777777777,0.125,0.1666666666666666,0.75,3,"{'NR': {'n_tested': 3, 'n_positive': 0, 'score': 0.125}, 'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,,,,,0.1527777777777777,0.1527777777777777,1,0
35156.0,8,6,0.1527777777777777,0.125,0.1666666666666666,0.75,3,"{'NR': {'n_tested': 3, 'n_positive': 0, 'score': 0.125}, 'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,,,,,0.1527777777777777,0.1527777777777777,1,0
44342.0,8,6,0.375,0.125,0.8333333333333334,0.75,3,"{'NR': {'n_tested': 3, 'n_positive': 0, 'score': 0.125}, 'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 2, 'score': 0.8333333333333334}}",1,1,0.87904199292384,1.7870727863941174,0.12095800707616,-0.7870727863941174,0.12095800707616,0.08171867904337377,1,0
34729.0,8,6,0.1458333333333333,0.125,0.1666666666666666,0.75,2,"{'NR': {'n_tested': 3, 'n_positive': 0, 'score': 0.125}, 'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,,,,,0.1458333333333333,0.1458333333333333,1,0
42315.0,8,6,0.2638888888888889,0.125,0.5,0.75,3,"{'NR': {'n_tested': 3, 'n_positive': 0, 'score': 0.125}, 'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 1, 'score': 0.5}}",1,1,,,,,0.2638888888888889,0.2638888888888889,1,2
41446.0,8,6,0.1527777777777777,0.125,0.1666666666666666,0.75,3,"{'NR': {'n_tested': 3, 'n_positive': 0, 'score': 0.125}, 'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,,,,,0.1527777777777777,0.1527777777777777,1,0
24100.0,8,6,0.1527777777777777,0.125,0.1666666666666666,0.75,3,"{'NR': {'n_tested': 3, 'n_positive': 0, 'score': 0.125}, 'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,,,,,0.1527777777777777,0.1527777777777777,1,0
24674.0,8,6,0.1222222222222222,0.1,0.1666666666666666,0.75,3,"{'NR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'GENERAL': {'n_tested': 4, 'n_positive': 0, 'score': 0.1}, 'SR': {'n_tested': 4, 'n_positive': 0, 'score': 0.1}}",1,1,,,,,0.1222222222222222,0.1222222222222222,1,0
20917.0,8,6,0.4067460317460318,0.125,0.9285714285714284,0.75,3,"{'NR': {'n_tested': 3, 'n_positive': 0, 'score': 0.125}, 'SR': {'n_tested': 6, 'n_positive': 6, 'score': 0.9285714285714286}, 'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,,,,,0.4067460317460318,0.4067460317460318,1,2
40767.0,8,6,0.4861111111111111,0.25,0.8333333333333334,0.75,3,"{'NR': {'n_tested': 3, 'n_positive': 1, 'score': 0.375}, 'SR': {'n_tested': 2, 'n_positive': 2, 'score': 0.8333333333333334}, 'GENERAL': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,2,,,,,0.4861111111111111,0.4861111111111111,1,2
47091.0,8,6,0.1527777777777777,0.125,0.1666666666666666,0.75,3,"{'NR': {'n_tested': 3, 'n_positive': 0, 'score': 0.125}, 'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,,,,,0.1527777777777777,0.1527777777777777,1,0
23041.0,8,6,0.1083333333333333,0.1,0.125,0.75,3,"{'NR': {'n_tested': 3, 'n_positive': 0, 'score': 0.125}, 'GENERAL': {'n_tested': 4, 'n_positive': 0, 'score': 0.1}, 'SR': {'n_tested': 4, 'n_positive': 0, 'score': 0.1}}",0,1,,,,,0.1083333333333333,0.1083333333333333,1,0
44923.0,8,6,0.375,0.125,0.5,0.75,3,"{'NR': {'n_tested': 3, 'n_positive': 0, 'score': 0.125}, 'GENERAL': {'n_tested': 2, 'n_positive': 1, 'score': 0.5}, 'SR': {'n_tested': 2, 'n_positive': 1, 'score': 0.5}}",1,1,,,,,0.375,0.375,1,2
41987.0,8,6,0.4375,0.375,0.5,0.75,2,"{'NR': {'n_tested': 3, 'n_positive': 1, 'score': 0.375}, 'GENERAL': {'n_tested': 2, 'n_positive': 1, 'score': 0.5}}",1,2,,,,,0.4375,0.4375,1,2
41197.0,8,6,0.4791666666666667,0.125,0.8333333333333334,0.75,2,"{'NR': {'n_tested': 3, 'n_positive': 0, 'score': 0.125}, 'SR': {'n_tested': 2, 'n_positive': 2, 'score': 0.8333333333333334}}",1,1,,,,,0.4791666666666667,0.4791666666666667,1,2
34382.0,8,6,0.1972222222222222,0.125,0.3,0.75,3,"{'NR': {'n_tested': 3, 'n_positive': 0, 'score': 0.125}, 'GENERAL': {'n_tested': 4, 'n_positive': 1, 'score': 0.3}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,,,,,0.1972222222222222,0.1972222222222222,1,1
47406.0,8,6,0.4027777777777778,0.125,0.8333333333333334,0.75,3,"{'NR': {'n_tested': 3, 'n_positive': 0, 'score': 0.125}, 'SR': {'n_tested': 2, 'n_positive': 2, 'score': 0.8333333333333334}, 'GENERAL': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,1,,,,,0.4027777777777778,0.4027777777777778,1,2
27084.0,8,6,0.375,0.125,0.8333333333333334,0.75,3,"{'NR': {'n_tested': 3, 'n_positive': 0, 'score': 0.125}, 'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 2, 'score': 0.8333333333333334}}",1,1,,,,,0.375,0.375,1,2
44543.0,8,6,0.1527777777777777,0.125,0.1666666666666666,0.75,3,"{'NR': {'n_tested': 3, 'n_positive': 0, 'score': 0.125}, 'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,,,,,0.1527777777777777,0.1527777777777777,1,0
47107.0,8,6,0.1527777777777777,0.125,0.1666666666666666,0.75,3,"{'NR': {'n_tested': 3, 'n_positive': 0, 'score': 0.125}, 'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,,,,,0.1527777777777777,0.1527777777777777,1,0
20497.0,8,6,0.1369047619047619,0.0714285714285714,0.2142857142857142,0.75,3,"{'NR': {'n_tested': 3, 'n_positive': 0, 'score': 0.125}, 'GENERAL': {'n_tested': 6, 'n_positive': 1, 'score': 0.21428571428571427}, 'SR': {'n_tested': 6, 'n_positive': 0, 'score': 0.07142857142857142}}",1,1,,,,,0.1369047619047619,0.1369047619047619,1,0
20344.0,8,6,0.3972222222222222,0.125,0.9,0.75,3,"{'NR': {'n_tested': 3, 'n_positive': 0, 'score': 0.125}, 'SR': {'n_tested': 4, 'n_positive': 4, 'score': 0.9}, 'GENERAL': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,,,,,0.3972222222222222,0.3972222222222222,1,2
30423.0,8,6,0.375,0.125,0.75,0.75,3,"{'NR': {'n_tested': 3, 'n_positive': 0, 'score': 0.125}, 'SR': {'n_tested': 1, 'n_positive': 1, 'score': 0.75}, 'GENERAL': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,1,,,,,0.375,0.375,1,2
