chid,casn,dsstox_substance_id,casn_normalized,PUBCHEM_CID
27360.0,1111-78-0,DTXSID9027360,1111-78-0,
21607.0,142-62-1,DTXSID7021607,142-62-1,
20152.0,100-51-6,DTXSID5020152,100-51-6,244.0
42189.0,4107-98-6,DTXSID8042189,4107-98-6,
23998.0,52315-07-8,DTXSID1023998,52315-07-8,2912.0
24489.0,2835-95-2,DTXSID9024489,2835-95-2,
26171.0,29385-43-1,DTXSID0026171,29385-43-1,
24157.0,33820-53-0,DTXSID8024157,33820-53-0,
24311.0,62-74-8,DTXSID8024311,62-74-8,16212360.0
47254.0,220860-50-4,DTXSID4047254,220860-50-4,9831581.0
41861.0,762-04-9,DTXSID9041861,762-04-9,
32552.0,142459-58-3,DTXSID2032552,142459-58-3,86429.0
21519.0,112-34-5,DTXSID8021519,112-34-5,8177.0
21848.0,102-27-2,DTXSID4021848,102-27-2,
25469.0,123-51-3,DTXSID3025469,123-51-3,31260.0
20666.0,556-52-5,DTXSID4020666,556-52-5,11164.0
20147.0,95-14-7,DTXSID6020147,95-14-7,7220.0
20673.0,2353-45-9,DTXSID3020673,2353-45-9,
21808.0,95-48-7,DTXSID8021808,95-48-7,335.0
21739.0,71-23-8,DTXSID2021739,71-23-8,
23862.0,1646-88-4,DTXSID6023862,1646-88-4,
20212.0,2409-55-4,DTXSID2020212,2409-55-4,
34653.0,79983-71-4,DTXSID4034653,79983-71-4,66461.0
29128.0,97-99-4,DTXSID1029128,97-99-4,
20944.0,59-87-0,DTXSID5020944,59-87-0,
20604.0,106-87-6,DTXSID0020604,106-87-6,7833.0
48505.0,NOCAS_48505,DTXSID0048505,,
47394.0,NOCAS_47394,DTXSID3047394,,
40792.0,58-56-0,DTXSID1040792,58-56-0,
22174.0,2104-64-5,DTXSID7022174,2104-64-5,
34497.0,125116-23-6,DTXSID4034497,125116-23-6,86210.0
20628.0,2164-17-2,DTXSID8020628,2164-17-2,16562.0
32577.0,79538-32-2,DTXSID5032577,79538-32-2,
48201.0,5407-98-7,DTXSID1048201,5407-98-7,
27131.0,288-88-0,DTXSID6027131,288-88-0,
32615.0,98967-40-9,DTXSID4032615,98967-40-9,91759.0
21393.0,112-27-6,DTXSID4021393,112-27-6,8172.0
21832.0,99-97-8,DTXSID0021832,99-97-8,7471.0
32572.0,23031-36-9,DTXSID0032572,23031-36-9,
20076.0,61-82-5,DTXSID0020076,61-82-5,1639.0
20605.0,104-76-7,DTXSID5020605,104-76-7,7720.0
21758.0,78-51-3,DTXSID5021758,78-51-3,
24394.0,64-19-7,DTXSID5024394,64-19-7,
47263.0,349495-42-7,DTXSID3047263,349495-42-7,
47364.0,1075752-90-7,DTXSID1047364,1075752-90-7,
22288.0,39905-57-2,DTXSID4022288,39905-57-2,
24194.0,93-65-2,DTXSID9024194,93-65-2,7153.0
42418.0,3026-63-9,DTXSID4042418,3026-63-9,
41957.0,122-51-0,DTXSID8041957,122-51-0,
20249.0,1563-66-2,DTXSID9020249,1563-66-2,2566.0
21645.0,124-07-2,DTXSID3021645,124-07-2,
27198.0,550-44-7,DTXSID5027198,550-44-7,
44443.0,56375-79-2,DTXSID5044443,56375-79-2,
27050.0,128-04-1,DTXSID6027050,128-04-1,
20043.0,97-59-6,DTXSID3020043,97-59-6,
27640.0,6915-15-7,DTXSID0027640,6915-15-7,
21029.0,62-75-9,DTXSID7021029,62-75-9,6124.0
26132.0,83-67-0,DTXSID9026132,83-67-0,5429.0
44833.0,80-27-3,DTXSID3044833,80-27-3,
20870.0,119-47-1,DTXSID4020870,119-47-1,
29214.0,1335-46-2,DTXSID0029214,1335-46-2,
22422.0,101-77-9,DTXSID6022422,101-77-9,
26640.0,99-62-7,DTXSID8026640,99-62-7,
25478.0,108-21-4,DTXSID2025478,108-21-4,
20006.0,103-90-2,DTXSID2020006,103-90-2,1983.0
21575.0,75-99-0,DTXSID2021575,75-99-0,
21518.0,110-17-8,DTXSID3021518,110-17-8,
47359.0,298198-52-4,DTXSID2047359,298198-52-4,9797360.0
34973.0,87820-88-0,DTXSID1034973,87820-88-0,
32498.0,3380-34-5,DTXSID5032498,3380-34-5,5564.0
32488.0,117718-60-2,DTXSID1032488,117718-60-2,91776.0
34695.0,8018-01-7,DTXSID0034695,8018-01-7,
23951.0,5234-68-4,DTXSID0023951,5234-68-4,
32640.0,95737-68-1,DTXSID1032640,95737-68-1,91753.0
20446.0,330-54-1,DTXSID0020446,330-54-1,3120.0
23901.0,25057-89-0,DTXSID0023901,25057-89-0,2328.0
32355.0,81777-89-1,DTXSID1032355,81777-89-1,54778.0
21781.0,84-74-2,DTXSID2021781,84-74-2,3026.0
34930.0,98886-44-3,DTXSID0034930,98886-44-3,91758.0
32520.0,131860-33-8,DTXSID0032520,131860-33-8,3034285.0
21389.0,52-68-6,DTXSID0021389,52-68-6,5853.0
20426.0,99-30-9,DTXSID2020426,99-30-9,7430.0
22267.0,16752-77-5,DTXSID1022267,16752-77-5,4109.0
21337.0,148-79-8,DTXSID0021337,148-79-8,5430.0
21160.0,1918-02-1,DTXSID1021160,1918-02-1,
24216.0,1929-82-4,DTXSID0024216,1929-82-4,16004.0
21385.0,133-07-3,DTXSID0021385,133-07-3,8607.0
32493.0,55219-65-3,DTXSID0032493,55219-65-3,41368.0
34212.0,118134-30-8,DTXSID1034212,118134-30-8,86160.0
24170.0,24307-26-4,DTXSID1024170,24307-26-4,62781.0
21995.0,134-62-3,DTXSID2021995,134-62-3,4284.0
32359.0,121552-61-2,DTXSID1032359,121552-61-2,86367.0
24091.0,759-94-4,DTXSID1024091,759-94-4,12968.0
24259.0,2310-17-0,DTXSID1024259,2310-17-0,4793.0
34300.0,135410-20-7,DTXSID0034300,135410-20-7,213021.0
24174.0,78-48-8,DTXSID1024174,78-48-8,5125.0
38666.0,5598-15-2,DTXSID1038666,5598-15-2,
32655.0,131983-72-7,DTXSID0032655,131983-72-7,86233.0
20855.0,298-00-0,DTXSID1020855,298-00-0,4130.0
24266.0,29232-93-7,DTXSID0024266,29232-93-7,34526.0
21342.0,97-18-7,DTXSID9021342,97-18-7,
24209.0,300-76-5,DTXSID1024209,300-76-5,4420.0
20686.0,58-89-9,DTXSID2020686,58-89-9,727.0
20319.0,1897-45-6,DTXSID0020319,1897-45-6,15910.0
20022.0,50594-66-6,DTXSID0020022,50594-66-6,
37495.0,1007-28-9,DTXSID0037495,1007-28-9,13878.0
34227.0,119515-38-7,DTXSID0034227,119515-38-7,125098.0
32569.0,23103-98-2,DTXSID1032569,23103-98-2,31645.0
20182.0,80-05-7,DTXSID7020182,80-05-7,6623.0
20442.0,94-75-7,DTXSID0020442,94-75-7,1486.0
34223.0,119168-77-3,DTXSID0034223,119168-77-3,86354.0
32482.0,96182-53-5,DTXSID1032482,96182-53-5,93516.0
22265.0,15972-60-8,DTXSID1022265,15972-60-8,2078.0
21105.0,82-68-8,DTXSID2021105,82-68-8,6720.0
32651.0,51707-55-2,DTXSID0032651,51707-55-2,40087.0
20560.0,115-29-7,DTXSID1020560,115-29-7,
34566.0,155569-91-8,DTXSID0034566,155569-91-8,
22018.0,298-04-4,DTXSID0022018,298-04-4,3118.0
32605.0,51338-27-3,DTXSID0032605,51338-27-3,39985.0
34634.0,68157-60-8,DTXSID1034634,68157-60-8,93379.0
23869.0,834-12-8,DTXSID1023869,834-12-8,13263.0
20194.0,10043-35-3,DTXSID1020194,10043-35-3,7628.0
32578.0,59669-26-0,DTXSID0032578,59669-26-0,
21166.0,51-03-6,DTXSID1021166,51-03-6,5794.0
21151.0,90-43-7,DTXSID2021151,90-43-7,7017.0
34210.0,29091-21-2,DTXSID1034210,29091-21-2,34469.0
39223.0,116-06-3,DTXSID0039223,116-06-3,2086.0
23990.0,21725-46-2,DTXSID1023990,21725-46-2,30773.0
20347.0,56-72-4,DTXSID2020347,56-72-4,2871.0
24002.0,39515-41-8,DTXSID0024002,39515-41-8,47326.0
34855.0,79241-46-6,DTXSID0034855,79241-46-6,3033674.0
32500.0,68694-11-1,DTXSID2032500,68694-11-1,91699.0
27204.0,556-61-6,DTXSID2027204,556-61-6,11167.0
32580.0,141517-21-7,DTXSID4032580,141517-21-7,
21196.0,139-40-2,DTXSID3021196,139-40-2,4937.0
24154.0,36734-19-7,DTXSID3024154,36734-19-7,37517.0
24287.0,81335-77-5,DTXSID3024287,81335-77-5,54740.0
22020.0,314-40-9,DTXSID4022020,314-40-9,9411.0
24018.0,1918-00-9,DTXSID4024018,1918-00-9,3030.0
24195.0,94-74-6,DTXSID4024195,94-74-6,7204.0
25680.0,4376-20-9,DTXSID2025680,4376-20-9,
24272.0,7287-19-6,DTXSID4024272,7287-19-6,4929.0
24242.0,76738-62-0,DTXSID2024242,76738-62-0,
32550.0,111812-58-9,DTXSID2032550,111812-58-9,
22448.0,51218-45-2,DTXSID4022448,51218-45-2,4169.0
32547.0,2593-15-9,DTXSID3032547,2593-15-9,17432.0
20791.0,121-75-5,DTXSID4020791,121-75-5,4004.0
34590.0,161326-34-7,DTXSID2034590,161326-34-7,10403199.0
34612.0,69806-50-4,DTXSID3034612,69806-50-4,50897.0
34872.0,1698-60-8,DTXSID3034872,1698-60-8,15546.0
32464.0,41198-08-7,DTXSID3032464,41198-08-7,38779.0
32376.0,87674-68-8,DTXSID4032376,87674-68-8,91744.0
39336.0,28434-00-6,DTXSID2039336,28434-00-6,
32532.0,128639-02-1,DTXSID4032532,128639-02-1,86222.0
20242.0,2425-06-1,DTXSID4020242,2425-06-1,
34673.0,144550-36-7,DTXSID2034673,144550-36-7,
24163.0,330-55-2,DTXSID2024163,330-55-2,9502.0
24270.0,67747-09-5,DTXSID4024270,67747-09-5,73665.0
34664.0,114311-32-9,DTXSID3034664,114311-32-9,
23412.0,6153-64-6,DTXSID4023412,6153-64-6,
26523.0,87-90-1,DTXSID2026523,87-90-1,
32344.0,54593-83-8,DTXSID2032344,54593-83-8,91655.0
32683.0,7786-34-7,DTXSID2032683,7786-34-7,
32337.0,33629-47-9,DTXSID3032337,33629-47-9,36565.0
22162.0,1689-84-5,DTXSID3022162,1689-84-5,15531.0
32392.0,66441-23-4,DTXSID2032392,66441-23-4,47938.0
24235.0,85509-19-9,DTXSID3024235,85509-19-9,73675.0
22361.0,50471-44-8,DTXSID4022361,50471-44-8,39676.0
23897.0,43121-43-3,DTXSID3023897,43121-43-3,39385.0
32628.0,161050-58-4,DTXSID3032628,161050-58-4,105010.0
21268.0,122-34-9,DTXSID4021268,122-34-9,5216.0
24316.0,34014-18-1,DTXSID3024316,34014-18-1,5383.0
21395.0,1582-09-8,DTXSID4021395,1582-09-8,5569.0
24276.0,2312-35-8,DTXSID4024276,2312-35-8,4936.0
24102.0,22224-92-6,DTXSID3024102,22224-92-6,31070.0
34881.0,124495-18-7,DTXSID2034881,124495-18-7,3391107.0
24152.0,81335-37-7,DTXSID3024152,81335-37-7,54739.0
34627.0,69377-81-7,DTXSID2034627,69377-81-7,50465.0
22455.0,131-11-3,DTXSID3022455,131-11-3,
24145.0,51235-04-2,DTXSID4024145,51235-04-2,39965.0
32556.0,117337-19-6,DTXSID2032556,117337-19-6,93542.0
20450.0,115-32-2,DTXSID4020450,115-32-2,8268.0
32390.0,60168-88-9,DTXSID2032390,60168-88-9,43226.0
40363.0,83657-24-3,DTXSID2040363,83657-24-3,6436605.0
24239.0,19666-30-9,DTXSID3024239,19666-30-9,29732.0
32398.0,131341-86-1,DTXSID2032398,131341-86-1,86398.0
23899.0,1861-40-1,DTXSID3023899,1861-40-1,2319.0
40361.0,6734-80-1,DTXSID2040361,6734-80-1,
34962.0,153719-23-4,DTXSID2034962,153719-23-4,107646.0
34465.0,210880-92-5,DTXSID2034465,210880-92-5,213027.0
32405.0,23422-53-9,DTXSID4032405,23422-53-9,
24793.0,2675-77-6,DTXSID2024793,2675-77-6,17581.0
32372.0,119446-68-3,DTXSID4032372,119446-68-3,86173.0
34402.0,23184-66-9,DTXSID3034402,23184-66-9,
32554.0,87546-18-7,DTXSID2032554,87546-18-7,443048.0
23881.0,74115-24-5,DTXSID9023881,74115-24-5,73670.0
20607.0,117-81-7,DTXSID5020607,117-81-7,8343.0
32358.0,57966-95-7,DTXSID6032358,57966-95-7,
32611.0,13194-48-4,DTXSID4032611,13194-48-4,3289.0
24048.0,43222-48-6,DTXSID6024048,43222-48-6,
24211.0,15299-99-7,DTXSID5024211,15299-99-7,27189.0
20819.0,950-37-8,DTXSID5020819,950-37-8,13709.0
32356.0,1134-23-2,DTXSID6032356,1134-23-2,14337.0
22253.0,10453-86-8,DTXSID7022253,10453-86-8,5053.0
32667.0,66230-04-4,DTXSID4032667,66230-04-4,10342051.0
24337.0,28249-77-6,DTXSID6024337,28249-77-6,34192.0
31248.0,6385-62-2,DTXSID7031248,6385-62-2,
24204.0,21087-64-9,DTXSID6024204,21087-64-9,30479.0
24245.0,40487-42-1,DTXSID7024245,40487-42-1,38479.0
23900.0,17804-35-2,DTXSID5023900,17804-35-2,28780.0
37523.0,962-58-3,DTXSID5037523,962-58-3,
21086.0,23135-22-0,DTXSID6021086,23135-22-0,31657.0
21332.0,137-26-8,DTXSID5021332,137-26-8,5455.0
32647.0,21564-17-0,DTXSID6032647,21564-17-0,30692.0
32525.0,149877-41-8,DTXSID5032525,149877-41-8,176879.0
20601.0,96-45-7,DTXSID5020601,96-45-7,2723650.0
34948.0,112410-23-8,DTXSID4034948,112410-23-8,91773.0
22341.0,1610-18-0,DTXSID6022341,1610-18-0,4928.0
20449.0,62-73-7,DTXSID5020449,62-73-7,3039.0
23871.0,33089-61-1,DTXSID5023871,33089-61-1,36324.0
24175.0,57837-19-1,DTXSID6024175,57837-19-1,42586.0
32613.0,122-14-5,DTXSID4032613,122-14-5,31200.0
24182.0,109-86-4,DTXSID5024182,109-86-4,8019.0
34265.0,57754-85-5,DTXSID6034265,57754-85-5,
24035.0,94-82-6,DTXSID7024035,94-82-6,1489.0
34723.0,141112-29-0,DTXSID5034723,141112-29-0,84098.0
32645.0,122836-35-5,DTXSID6032645,122836-35-5,86369.0
34270.0,104098-48-8,DTXSID5034270,104098-48-8,91770.0
24085.0,16672-87-0,DTXSID7024085,16672-87-0,27982.0
34928.0,148477-71-8,DTXSID6034928,148477-71-8,
34303.0,81406-37-3,DTXSID5034303,81406-37-3,54745.0
32562.0,113-48-4,DTXSID6032562,113-48-4,8227.0
20764.0,101-21-3,DTXSID7020764,101-21-3,2728.0
32352.0,5598-13-0,DTXSID6032352,5598-13-0,21803.0
20154.0,120-32-1,DTXSID5020154,120-32-1,8425.0
24160.0,77501-63-4,DTXSID7024160,77501-63-4,62276.0
32641.0,84087-01-4,DTXSID6032641,84087-01-4,91739.0
32600.0,113136-77-9,DTXSID5032600,113136-77-9,11097730.0
23999.0,66215-27-8,DTXSID6023999,66215-27-8,47866.0
24299.0,78587-05-0,DTXSID7024299,78587-05-0,13218777.0
34773.0,116714-46-6,DTXSID5034773,116714-46-6,93541.0
34609.0,120068-37-3,DTXSID4034609,120068-37-3,3352.0
32393.0,72490-01-8,DTXSID7032393,72490-01-8,51605.0
21948.0,114-26-1,DTXSID7021948,114-26-1,4944.0
26181.0,87-10-5,DTXSID4026181,87-10-5,
24902.0,533-74-4,DTXSID7024902,533-74-4,10788.0
20508.0,75-60-5,DTXSID7020508,75-60-5,2513.0
24177.0,10265-92-6,DTXSID6024177,10265-92-6,4096.0
32573.0,96489-71-3,DTXSID5032573,96489-71-3,91754.0
32354.0,105512-06-9,DTXSID6032354,105512-06-9,92431.0
23936.0,2008-41-5,DTXSID7023936,2008-41-5,16181.0
35957.0,68359-37-5,DTXSID5035957,68359-37-5,104926.0
34392.0,188425-85-6,DTXSID6034392,188425-85-6,213013.0
20479.0,60-51-5,DTXSID7020479,60-51-5,3082.0
24344.0,2303-17-5,DTXSID5024344,2303-17-5,5543.0
21100.0,56-38-2,DTXSID7021100,56-38-2,991.0
24241.0,42874-03-3,DTXSID7024241,42874-03-3,39327.0
32649.0,7696-12-0,DTXSID6032649,7696-12-0,83975.0
21248.0,83-79-4,DTXSID6021248,83-79-4,6758.0
40002.0,131-70-4,DTXSID4040002,131-70-4,
32442.0,138261-41-3,DTXSID5032442,138261-41-3,86418.0
34849.0,25606-41-1,DTXSID6034849,25606-41-1,15575641.0
22292.0,52645-53-1,DTXSID8022292,52645-53-1,40326.0
34742.0,NOCAS_34742,DTXSID8034742,,
34956.0,112281-77-3,DTXSID8034956,112281-77-3,80277.0
24238.0,19044-88-3,DTXSID8024238,19044-88-3,29393.0
24280.0,60207-90-1,DTXSID8024280,60207-90-1,43234.0
20247.0,63-25-2,DTXSID9020247,63-25-2,6129.0
20792.0,123-33-1,DTXSID9020792,123-33-1,
32329.0,741-58-2,DTXSID9032329,741-58-2,12932.0
24109.0,66332-96-5,DTXSID8024109,66332-96-5,47898.0
20620.0,55-38-9,DTXSID8020620,55-38-9,3346.0
32386.0,55283-68-6,DTXSID8032386,55283-68-6,41381.0
24159.0,82558-50-7,DTXSID8024159,82558-50-7,73672.0
32327.0,22781-23-3,DTXSID9032327,22781-23-3,2314.0
24234.0,27314-13-2,DTXSID8024234,27314-13-2,33775.0
34545.0,110488-70-5,DTXSID7034545,110488-70-5,86298.0
23892.0,71751-41-2,DTXSID8023892,71751-41-2,
34401.0,69327-76-0,DTXSID8034401,69327-76-0,50367.0
24304.0,74051-80-2,DTXSID9024304,74051-80-2,
32581.0,156052-68-5,DTXSID9032581,156052-68-5,122087.0
40362.0,50-65-7,DTXSID7040362,50-65-7,
34818.0,35575-96-3,DTXSID9034818,35575-96-3,71482.0
35180.0,584-79-2,DTXSID8035180,584-79-2,11442.0
22111.0,709-98-8,DTXSID8022111,709-98-8,4933.0
20243.0,133-06-2,DTXSID9020243,133-06-2,8606.0
20112.0,1912-24-9,DTXSID9020112,1912-24-9,2256.0
40001.0,4376-18-5,DTXSID9040001,4376-18-5,
20370.0,1596-84-5,DTXSID9020370,1596-84-5,15331.0
34665.0,81334-34-1,DTXSID8034665,81334-34-1,
34232.0,101-10-0,DTXSID9034232,101-10-0,7542.0
20827.0,72-43-5,DTXSID9020827,72-43-5,4115.0
34961.0,111988-49-9,DTXSID7034961,111988-49-9,115224.0
23889.0,76578-14-8,DTXSID9023889,76578-14-8,53518.0
34588.0,131807-57-3,DTXSID8034588,131807-57-3,213032.0
24151.0,35554-44-0,DTXSID8024151,35554-44-0,37175.0
20407.0,333-41-5,DTXSID9020407,333-41-5,3017.0
34864.0,181274-15-7,DTXSID9034864,181274-15-7,
34586.0,153233-91-1,DTXSID8034586,153233-91-1,153974.0
34365.0,134605-64-4,DTXSID9034365,134605-64-4,11826859.0
32548.0,114369-43-6,DTXSID8032548,114369-43-6,86138.0
34877.0,53112-28-0,DTXSID8034877,53112-28-0,91650.0
32673.0,123343-16-8,DTXSID8032673,123343-16-8,23682187.0
29221.0,1702-17-6,DTXSID9029221,1702-17-6,15553.0
34580.0,26225-79-6,DTXSID8034580,26225-79-6,33360.0
32553.0,62924-70-3,DTXSID7032553,62924-70-3,62210.0
34490.0,420-04-2,DTXSID9034490,420-04-2,9864.0
20790.0,1634-78-2,DTXSID9020790,1634-78-2,15415.0
34492.0,120116-88-3,DTXSID9034492,120116-88-3,9862076.0
32638.0,175013-18-0,DTXSID7032638,175013-18-0,6422843.0
32555.0,103361-09-7,DTXSID7032555,103361-09-7,92425.0
34816.0,6923-22-4,DTXSID9034816,6923-22-4,5371562.0
34871.0,129630-19-9,DTXSID8034871,129630-19-9,182951.0
20794.0,12427-38-2,DTXSID9020794,12427-38-2,
40222.0,199119-58-9,DTXSID8040222,199119-58-9,
34252.0,149979-41-9,DTXSID7034252,149979-41-9,
23914.0,141-66-2,DTXSID9023914,141-66-2,5371560.0
32379.0,97886-45-8,DTXSID9032379,97886-45-8,91757.0
32551.0,79622-59-6,DTXSID7032551,79622-59-6,91731.0
32424.0,104206-82-8,DTXSID7032424,104206-82-8,175967.0
20089.0,101-05-3,DTXSID9020089,101-05-3,7541.0
34676.0,42509-80-8,DTXSID7034676,42509-80-8,39223.0
23848.0,34256-82-1,DTXSID8023848,34256-82-1,1988.0
32544.0,136-45-8,DTXSID8032544,136-45-8,8693.0
22325.0,2971-36-0,DTXSID8022325,2971-36-0,
20160.0,82657-04-3,DTXSID9020160,82657-04-3,
32470.0,31218-83-4,DTXSID7032470,31218-83-4,5372405.0
44815.0,2917-73-9,DTXSID5044815,2917-73-9,
20699.0,136-77-6,DTXSID1020699,136-77-6,3610.0
22408.0,143-74-8,DTXSID8022408,143-74-8,
25864.0,156-43-4,DTXSID0025864,156-43-4,
22508.0,104-43-8,DTXSID1022508,104-43-8,
23833.0,9016-00-6,DTXSID9023833,9016-00-6,
47451.0,6359-82-6,DTXSID5047451,6359-82-6,
33664.0,58-18-4,DTXSID1033664,58-18-4,6010.0
23950.0,55285-14-8,DTXSID5023950,55285-14-8,
24112.0,72178-02-0,DTXSID7024112,72178-02-0,
47335.0,851916-42-2,DTXSID4047335,851916-42-2,
24993.0,2782-57-2,DTXSID8024993,2782-57-2,
27528.0,3268-49-3,DTXSID9027528,3268-49-3,
20834.0,598-55-0,DTXSID8020834,598-55-0,11722.0
42171.0,1541-81-7,DTXSID4042171,1541-81-7,
23322.0,84371-65-3,DTXSID5023322,84371-65-3,55245.0
40788.0,121-00-6,DTXSID7040788,121-00-6,
47395.0,166412-78-8,DTXSID8047395,166412-78-8,
27390.0,1333-39-7,DTXSID1027390,1333-39-7,
24691.0,2426-08-6,DTXSID9024691,2426-08-6,
21735.0,67-68-5,DTXSID2021735,67-68-5,
24072.0,957-51-7,DTXSID8024072,957-51-7,
26623.0,98-52-2,DTXSID5026623,98-52-2,
47528.0,58394-64-2,DTXSID1047528,58394-64-2,
40694.0,136-60-7,DTXSID8040694,136-60-7,
21831.0,99-08-1,DTXSID5021831,99-08-1,7422.0
20209.0,94-26-8,DTXSID3020209,94-26-8,7184.0
26665.0,100-54-9,DTXSID1026665,100-54-9,
27926.0,27193-86-8,DTXSID1027926,27193-86-8,
41981.0,144-49-0,DTXSID0041981,144-49-0,
24986.0,80-07-9,DTXSID9024986,80-07-9,6625.0
27924.0,27178-16-1,DTXSID1027924,27178-16-1,
27932.0,27323-41-7,DTXSID5027932,27323-41-7,
26529.0,88-60-8,DTXSID2026529,88-60-8,
41610.0,147-81-9,DTXSID8041610,147-81-9,
44928.0,36673-16-2,DTXSID7044928,36673-16-2,
22364.0,521-18-6,DTXSID9022364,521-18-6,
36467.0,27344-41-8,DTXSID6036467,27344-41-8,
47313.0,263553-33-9,DTXSID6047313,263553-33-9,
48206.0,79098-20-7,DTXSID6048206,79098-20-7,
20710.0,122-66-7,DTXSID7020710,122-66-7,31222.0
21455.0,1934-21-0,DTXSID1021455,1934-21-0,
40776.0,654055-01-3,DTXSID3040776,654055-01-3,
24176.0,126-98-7,DTXSID1024176,126-98-7,
22472.0,104-51-8,DTXSID6022472,104-51-8,7705.0
22056.0,541-73-1,DTXSID6022056,541-73-1,10943.0
29661.0,3452-97-9,DTXSID7029661,3452-97-9,
24320.0,95-94-3,DTXSID7024320,95-94-3,7270.0
24055.0,77-78-1,DTXSID5024055,77-78-1,6497.0
25014.0,98-87-3,DTXSID6025014,98-87-3,
34576.0,2491-38-5,DTXSID4034576,2491-38-5,4964.0
35708.0,25155-18-4,DTXSID4035708,25155-18-4,
20121.0,26628-22-8,DTXSID8020121,26628-22-8,
42187.0,109-46-6,DTXSID8042187,109-46-6,
25429.0,6088-51-3,DTXSID7025429,6088-51-3,
41623.0,15310-01-7,DTXSID7041623,15310-01-7,
40700.0,2996-92-1,DTXSID5040700,2996-92-1,
35152.0,116-25-6,DTXSID6035152,116-25-6,
20379.0,53-43-0,DTXSID4020379,53-43-0,
34361.0,90823-38-4,DTXSID9034361,90823-38-4,
27282.0,644-97-3,DTXSID4027282,644-97-3,
20141.0,271-89-6,DTXSID6020141,271-89-6,9223.0
20625.0,98319-26-7,DTXSID3020625,98319-26-7,
44538.0,13301-61-6,DTXSID9044538,13301-61-6,
22406.0,131-56-6,DTXSID8022406,131-56-6,
47246.0,139340-56-0,DTXSID0047246,139340-56-0,
24657.0,627-18-9,DTXSID3024657,627-18-9,
29162.0,126-06-7,DTXSID7029162,126-06-7,
21150.0,62-38-4,DTXSID7021150,62-38-4,
20350.0,120-71-8,DTXSID1020350,120-71-8,8445.0
41413.0,6485-40-1,DTXSID7041413,6485-40-1,
32639.0,55512-33-9,DTXSID2032639,55512-33-9,
42454.0,589-68-4,DTXSID0042454,589-68-4,
24062.0,95-65-8,DTXSID4024062,95-65-8,
25692.0,123-35-3,DTXSID6025692,123-35-3,31253.0
20375.0,50-29-3,DTXSID4020375,50-29-3,3036.0
41955.0,139-87-7,DTXSID8041955,139-87-7,
41889.0,4712-55-4,DTXSID7041889,4712-55-4,
40352.0,39300-45-3,DTXSID3040352,39300-45-3,
20964.0,98-95-3,DTXSID3020964,98-95-3,7416.0
21793.0,90-15-3,DTXSID6021793,90-15-3,
23430.0,78-11-5,DTXSID2023430,78-11-5,6518.0
26564.0,94-28-0,DTXSID3026564,94-28-0,
20915.0,86-87-3,DTXSID8020915,86-87-3,
20688.0,77-47-4,DTXSID2020688,77-47-4,6478.0
27072.0,139-02-6,DTXSID4027072,139-02-6,
33836.0,104-40-5,DTXSID5033836,104-40-5,1752.0
41306.0,131-55-5,DTXSID5041306,131-55-5,
36286.0,5146-66-7,DTXSID3036286,5146-66-7,
47248.0,NOCAS_47248,DTXSID0047248,,
41721.0,8004-92-0,DTXSID0041721,8004-92-0,
20561.0,72-20-8,DTXSID6020561,72-20-8,12358480.0
32516.0,3547-33-9,DTXSID6032516,3547-33-9,
21403.0,512-56-1,DTXSID1021403,512-56-1,
21907.0,109-77-3,DTXSID6021907,109-77-3,
21863.0,105-53-3,DTXSID7021863,105-53-3,
44643.0,3033-77-0,DTXSID1044643,3033-77-0,
24955.0,110-05-4,DTXSID2024955,110-05-4,
25438.0,127-07-1,DTXSID6025438,127-07-1,3657.0
23541.0,65-23-6,DTXSID4023541,65-23-6,
48174.0,174185-16-1,DTXSID1048174,174185-16-1,
41661.0,611-20-1,DTXSID3041661,611-20-1,
20692.0,100-97-0,DTXSID6020692,100-97-0,4101.0
24059.0,119-93-7,DTXSID5024059,119-93-7,
22048.0,525-82-6,DTXSID2022048,525-82-6,
41232.0,717-74-8,DTXSID4041232,717-74-8,
27891.0,26264-06-2,DTXSID1027891,26264-06-2,
27205.0,556-67-2,DTXSID7027205,556-67-2,11169.0
26915.0,112-42-5,DTXSID0026915,112-42-5,
20959.0,99-55-8,DTXSID4020959,99-55-8,7444.0
27525.0,3164-85-0,DTXSID4027525,3164-85-0,
25427.0,75-86-5,DTXSID7025427,75-86-5,
47284.0,478149-53-0,DTXSID6047284,478149-53-0,9930121.0
20972.0,67-20-9,DTXSID7020972,67-20-9,4509.0
25567.0,134-20-3,DTXSID6025567,134-20-3,
47429.0,2392-39-4,DTXSID3047429,2392-39-4,
27292.0,683-18-1,DTXSID8027292,683-18-1,
27916.0,26896-20-8,DTXSID7027916,26896-20-8,
27991.0,36653-82-4,DTXSID4027991,36653-82-4,
27540.0,3622-84-2,DTXSID7027540,3622-84-2,
20685.0,319-85-7,DTXSID7020685,319-85-7,727.0
44901.0,2694-54-4,DTXSID4044901,2694-54-4,
38788.0,1076-97-7,DTXSID2038788,1076-97-7,
40360.0,163520-33-0,DTXSID7040360,163520-33-0,6451155.0
20570.0,6381-77-7,DTXSID5020570,6381-77-7,23683938.0
20295.0,106-47-8,DTXSID9020295,106-47-8,7812.0
47448.0,3811-04-9,DTXSID6047448,3811-04-9,
26252.0,101-02-0,DTXSID0026252,101-02-0,
25857.0,66-71-7,DTXSID1025857,66-71-7,
