chid,n_tested,n_positive,S_c,ci_lower,ci_upper,raw_rate,n_mechanisms,mechanism_details,tcpl_binary_compliant,tcpl_ternary_compliant,tcpl_binary_proposed_ci,tcpl_ternary_proposed_ci,tcpl_binary_proposed_quantile,tcpl_ternary_proposed_quantile
38899.0,2,2,0.0704767267267267,0.0135135135135135,0.1666666666666666,1.0,3,"{'GENERAL': {'n_tested': 15, 'n_positive': 0, 'score': 0.03125}, 'NR': {'n_tested': 36, 'n_positive': 0, 'score': 0.013513513513513514}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",0,1,0,0,0,0
34869.0,2,2,0.4745614035087719,0.2236842105263158,0.8333333333333334,1.0,3,"{'GENERAL': {'n_tested': 14, 'n_positive': 5, 'score': 0.36666666666666664}, 'NR': {'n_tested': 37, 'n_positive': 8, 'score': 0.2236842105263158}, 'SR': {'n_tested': 2, 'n_positive': 2, 'score': 0.8333333333333334}}",1,2,1,1,1,2
52101.0,2,2,0.1121433933933934,0.0135135135135135,0.1666666666666666,1.0,3,"{'GENERAL': {'n_tested': 15, 'n_positive': 2, 'score': 0.15625}, 'NR': {'n_tested': 36, 'n_positive': 0, 'score': 0.013513513513513514}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",0,1,0,0,0,0
51782.0,2,2,0.1765639589169001,0.1571428571428571,0.2058823529411765,1.0,3,"{'GENERAL': {'n_tested': 16, 'n_positive': 3, 'score': 0.20588235294117646}, 'NR': {'n_tested': 34, 'n_positive': 5, 'score': 0.15714285714285714}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,0,1,0,1
38919.0,2,2,0.2684154742978272,0.0405405405405405,0.5,1.0,3,"{'GENERAL': {'n_tested': 16, 'n_positive': 4, 'score': 0.2647058823529412}, 'NR': {'n_tested': 36, 'n_positive': 1, 'score': 0.04054054054054054}, 'SR': {'n_tested': 2, 'n_positive': 1, 'score': 0.5}}",1,1,0,1,1,1
44233.0,2,2,0.424890350877193,0.1184210526315789,0.75,1.0,3,"{'GENERAL': {'n_tested': 15, 'n_positive': 6, 'score': 0.40625}, 'NR': {'n_tested': 37, 'n_positive': 4, 'score': 0.11842105263157894}, 'SR': {'n_tested': 1, 'n_positive': 1, 'score': 0.75}}",1,1,1,1,1,2
34624.0,2,2,0.2819444444444444,0.2638888888888889,0.3,1.0,2,"{'GENERAL': {'n_tested': 14, 'n_positive': 4, 'score': 0.3}, 'NR': {'n_tested': 35, 'n_positive': 9, 'score': 0.2638888888888889}}",1,2,0,1,1,1
44480.0,2,2,0.3558558558558558,0.0675675675675675,0.8333333333333334,1.0,3,"{'GENERAL': {'n_tested': 14, 'n_positive': 2, 'score': 0.16666666666666666}, 'NR': {'n_tested': 36, 'n_positive': 2, 'score': 0.06756756756756757}, 'SR': {'n_tested': 2, 'n_positive': 2, 'score': 0.8333333333333334}}",1,1,1,1,1,2
40779.0,2,2,0.226120857699805,0.0394736842105263,0.5,1.0,3,"{'GENERAL': {'n_tested': 17, 'n_positive': 2, 'score': 0.1388888888888889}, 'NR': {'n_tested': 37, 'n_positive': 1, 'score': 0.039473684210526314}, 'SR': {'n_tested': 2, 'n_positive': 1, 'score': 0.5}}",1,1,0,1,0,1
51381.0,2,2,0.056578947368421,0.0131578947368421,0.1,1.0,2,"{'GENERAL': {'n_tested': 14, 'n_positive': 1, 'score': 0.1}, 'NR': {'n_tested': 37, 'n_positive': 0, 'score': 0.013157894736842105}}",0,1,0,0,0,0
22003.0,2,2,0.1464912280701754,0.0394736842105263,0.2333333333333333,1.0,3,"{'GENERAL': {'n_tested': 14, 'n_positive': 3, 'score': 0.23333333333333334}, 'NR': {'n_tested': 37, 'n_positive': 1, 'score': 0.039473684210526314}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,0,1,0,0
51754.0,2,2,0.0698639816286875,0.0135135135135135,0.1666666666666666,1.0,3,"{'GENERAL': {'n_tested': 16, 'n_positive': 0, 'score': 0.029411764705882353}, 'NR': {'n_tested': 36, 'n_positive': 0, 'score': 0.013513513513513514}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",0,1,0,0,0,0
52112.0,2,2,0.1933403992227521,0.1486486486486486,0.2647058823529412,1.0,3,"{'GENERAL': {'n_tested': 16, 'n_positive': 4, 'score': 0.2647058823529412}, 'NR': {'n_tested': 36, 'n_positive': 5, 'score': 0.14864864864864866}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,0,1,0,1
40264.0,2,2,0.516798048048048,0.3108108108108108,0.8333333333333334,1.0,3,"{'GENERAL': {'n_tested': 15, 'n_positive': 6, 'score': 0.40625}, 'NR': {'n_tested': 36, 'n_positive': 11, 'score': 0.3108108108108108}, 'SR': {'n_tested': 2, 'n_positive': 2, 'score': 0.8333333333333334}}",1,2,1,1,1,2
44154.0,2,2,0.3551989489489489,0.0135135135135135,0.8333333333333334,1.0,3,"{'GENERAL': {'n_tested': 15, 'n_positive': 3, 'score': 0.21875}, 'NR': {'n_tested': 36, 'n_positive': 0, 'score': 0.013513513513513514}, 'SR': {'n_tested': 2, 'n_positive': 2, 'score': 0.8333333333333334}}",1,1,1,1,1,2
44416.0,2,2,0.1505847953216374,0.1184210526315789,0.1666666666666666,1.0,3,"{'GENERAL': {'n_tested': 14, 'n_positive': 2, 'score': 0.16666666666666666}, 'NR': {'n_tested': 37, 'n_positive': 4, 'score': 0.11842105263157894}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,0,0,0,0
47607.0,2,2,0.1024024024024023,0.0405405405405405,0.1666666666666666,1.0,3,"{'GENERAL': {'n_tested': 14, 'n_positive': 1, 'score': 0.1}, 'NR': {'n_tested': 36, 'n_positive': 1, 'score': 0.04054054054054054}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",0,1,0,0,0,0
21550.0,2,2,0.1120248538011696,0.0131578947368421,0.1666666666666666,1.0,3,"{'GENERAL': {'n_tested': 15, 'n_positive': 2, 'score': 0.15625}, 'NR': {'n_tested': 37, 'n_positive': 0, 'score': 0.013157894736842105}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",0,1,0,0,0,0
21978.0,2,2,0.1194653299916457,0.0131578947368421,0.1785714285714285,1.0,3,"{'GENERAL': {'n_tested': 13, 'n_positive': 2, 'score': 0.17857142857142858}, 'NR': {'n_tested': 37, 'n_positive': 0, 'score': 0.013157894736842105}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",0,1,0,0,0,0
47439.0,2,2,0.2135135135135135,0.0405405405405405,0.5,1.0,3,"{'GENERAL': {'n_tested': 14, 'n_positive': 1, 'score': 0.1}, 'NR': {'n_tested': 36, 'n_positive': 1, 'score': 0.04054054054054054}, 'SR': {'n_tested': 2, 'n_positive': 1, 'score': 0.5}}",1,1,0,1,0,1
21910.0,2,2,0.1142178362573099,0.03125,0.1666666666666666,1.0,3,"{'GENERAL': {'n_tested': 15, 'n_positive': 0, 'score': 0.03125}, 'NR': {'n_tested': 37, 'n_positive': 5, 'score': 0.14473684210526316}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",0,1,0,0,0,0
52620.0,2,2,0.3399552803577572,0.0394736842105263,0.8333333333333334,1.0,3,"{'GENERAL': {'n_tested': 16, 'n_positive': 2, 'score': 0.14705882352941177}, 'NR': {'n_tested': 37, 'n_positive': 1, 'score': 0.039473684210526314}, 'SR': {'n_tested': 2, 'n_positive': 2, 'score': 0.8333333333333334}}",1,1,1,1,1,2
32626.0,2,2,0.275,0.25,0.3,1.0,2,"{'GENERAL': {'n_tested': 14, 'n_positive': 4, 'score': 0.3}, 'NR': {'n_tested': 37, 'n_positive': 9, 'score': 0.25}}",1,2,0,1,1,1
40784.0,2,2,0.15381006006006,0.0135135135135135,0.28125,1.0,3,"{'GENERAL': {'n_tested': 15, 'n_positive': 4, 'score': 0.28125}, 'NR': {'n_tested': 36, 'n_positive': 0, 'score': 0.013513513513513514}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,0,1,0,0
41745.0,2,2,0.4571759259259259,0.21875,0.8333333333333334,1.0,3,"{'GENERAL': {'n_tested': 15, 'n_positive': 3, 'score': 0.21875}, 'NR': {'n_tested': 35, 'n_positive': 11, 'score': 0.3194444444444444}, 'SR': {'n_tested': 2, 'n_positive': 2, 'score': 0.8333333333333334}}",1,2,1,1,1,2
47760.0,2,2,0.1331018518518518,0.0138888888888888,0.21875,1.0,3,"{'GENERAL': {'n_tested': 15, 'n_positive': 3, 'score': 0.21875}, 'NR': {'n_tested': 35, 'n_positive': 0, 'score': 0.013888888888888888}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,0,1,0,0
46448.0,2,2,0.18506006006006,0.1756756756756756,0.1944444444444444,1.0,2,"{'GENERAL': {'n_tested': 17, 'n_positive': 3, 'score': 0.19444444444444445}, 'NR': {'n_tested': 36, 'n_positive': 6, 'score': 0.17567567567567569}}",1,2,0,0,0,1
51566.0,2,2,0.2916666666666666,0.1666666666666666,0.4583333333333333,1.0,3,"{'GENERAL': {'n_tested': 17, 'n_positive': 4, 'score': 0.25}, 'NR': {'n_tested': 35, 'n_positive': 16, 'score': 0.4583333333333333}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,0,1,1,1
51650.0,2,2,0.5298786181139122,0.2205882352941176,0.8333333333333334,1.0,3,"{'GENERAL': {'n_tested': 13, 'n_positive': 7, 'score': 0.5357142857142857}, 'NR': {'n_tested': 33, 'n_positive': 7, 'score': 0.22058823529411764}, 'SR': {'n_tested': 2, 'n_positive': 2, 'score': 0.8333333333333334}}",1,2,1,1,1,2
22198.0,2,2,0.1504020467836257,0.0657894736842105,0.21875,1.0,3,"{'GENERAL': {'n_tested': 15, 'n_positive': 3, 'score': 0.21875}, 'NR': {'n_tested': 37, 'n_positive': 2, 'score': 0.06578947368421052}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,0,1,0,0
41551.0,2,2,0.1027777777777777,0.0416666666666666,0.1666666666666666,1.0,3,"{'GENERAL': {'n_tested': 14, 'n_positive': 1, 'score': 0.1}, 'NR': {'n_tested': 35, 'n_positive': 1, 'score': 0.041666666666666664}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",0,1,0,0,0,0
47222.0,2,2,0.1869517543859649,0.0921052631578947,0.25,1.0,3,"{'GENERAL': {'n_tested': 15, 'n_positive': 3, 'score': 0.21875}, 'NR': {'n_tested': 37, 'n_positive': 3, 'score': 0.09210526315789473}, 'SR': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,1,0,1,0,1
44199.0,2,2,0.1378378378378378,0.0135135135135135,0.2333333333333333,1.0,3,"{'GENERAL': {'n_tested': 14, 'n_positive': 3, 'score': 0.23333333333333334}, 'NR': {'n_tested': 36, 'n_positive': 0, 'score': 0.013513513513513514}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,0,1,0,0
25578.0,2,2,0.09812521499828,0.0394736842105263,0.1666666666666666,1.0,3,"{'GENERAL': {'n_tested': 16, 'n_positive': 1, 'score': 0.08823529411764706}, 'NR': {'n_tested': 37, 'n_positive': 1, 'score': 0.039473684210526314}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",0,1,0,0,0,0
43910.0,2,2,0.1332236842105263,0.03125,0.25,1.0,3,"{'GENERAL': {'n_tested': 15, 'n_positive': 0, 'score': 0.03125}, 'NR': {'n_tested': 37, 'n_positive': 4, 'score': 0.11842105263157894}, 'SR': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,1,0,1,0,0
51580.0,2,2,0.1195906432748538,0.0921052631578947,0.1666666666666666,1.0,3,"{'GENERAL': {'n_tested': 14, 'n_positive': 1, 'score': 0.1}, 'NR': {'n_tested': 37, 'n_positive': 3, 'score': 0.09210526315789473}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",0,1,0,0,0,0
51716.0,2,2,0.1063563563563563,0.0135135135135135,0.1666666666666666,1.0,3,"{'GENERAL': {'n_tested': 17, 'n_positive': 2, 'score': 0.1388888888888889}, 'NR': {'n_tested': 36, 'n_positive': 0, 'score': 0.013513513513513514}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",0,1,0,0,0,0
44372.0,2,2,0.1388888888888888,0.0131578947368421,0.2368421052631578,1.0,3,"{'GENERAL': {'n_tested': 18, 'n_positive': 4, 'score': 0.23684210526315788}, 'NR': {'n_tested': 37, 'n_positive': 0, 'score': 0.013157894736842105}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,0,1,0,0
51306.0,2,2,0.1884191176470588,0.15625,0.2205882352941176,1.0,2,"{'GENERAL': {'n_tested': 15, 'n_positive': 2, 'score': 0.15625}, 'NR': {'n_tested': 33, 'n_positive': 7, 'score': 0.22058823529411764}}",1,1,0,1,0,1
24861.0,2,2,0.4757936507936508,0.1607142857142857,0.8333333333333334,1.0,3,"{'GENERAL': {'n_tested': 14, 'n_positive': 6, 'score': 0.43333333333333335}, 'NR': {'n_tested': 27, 'n_positive': 4, 'score': 0.16071428571428573}, 'SR': {'n_tested': 2, 'n_positive': 2, 'score': 0.8333333333333334}}",1,1,1,1,1,2
47471.0,2,2,0.1724286205710354,0.1447368421052631,0.2058823529411765,1.0,3,"{'GENERAL': {'n_tested': 16, 'n_positive': 3, 'score': 0.20588235294117646}, 'NR': {'n_tested': 37, 'n_positive': 5, 'score': 0.14473684210526316}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,0,1,0,1
41560.0,2,2,0.5014131778837662,0.2297297297297297,0.8333333333333334,1.0,3,"{'GENERAL': {'n_tested': 16, 'n_positive': 7, 'score': 0.4411764705882353}, 'NR': {'n_tested': 36, 'n_positive': 8, 'score': 0.22972972972972974}, 'SR': {'n_tested': 2, 'n_positive': 2, 'score': 0.8333333333333334}}",1,2,1,1,1,2
41674.0,2,2,0.1328581871345029,0.0131578947368421,0.21875,1.0,3,"{'GENERAL': {'n_tested': 15, 'n_positive': 3, 'score': 0.21875}, 'NR': {'n_tested': 37, 'n_positive': 0, 'score': 0.013157894736842105}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,0,1,0,0
21450.0,2,2,0.5807189542483661,0.3499999999999999,0.8333333333333334,1.0,3,"{'GENERAL': {'n_tested': 16, 'n_positive': 9, 'score': 0.5588235294117647}, 'NR': {'n_tested': 29, 'n_positive': 10, 'score': 0.35}, 'SR': {'n_tested': 2, 'n_positive': 2, 'score': 0.8333333333333334}}",1,2,1,1,1,2
51836.0,2,2,0.1376965200494612,0.0405405405405405,0.2058823529411765,1.0,3,"{'GENERAL': {'n_tested': 16, 'n_positive': 3, 'score': 0.20588235294117646}, 'NR': {'n_tested': 36, 'n_positive': 1, 'score': 0.04054054054054054}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,0,1,0,0
39224.0,2,2,0.1373409012727898,0.0394736842105263,0.2058823529411765,1.0,3,"{'GENERAL': {'n_tested': 16, 'n_positive': 3, 'score': 0.20588235294117646}, 'NR': {'n_tested': 37, 'n_positive': 1, 'score': 0.039473684210526314}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,0,1,0,0
40145.0,2,2,0.2303427419354838,0.21875,0.2419354838709677,1.0,2,"{'GENERAL': {'n_tested': 15, 'n_positive': 3, 'score': 0.21875}, 'NR': {'n_tested': 30, 'n_positive': 7, 'score': 0.24193548387096775}}",1,2,0,1,1,1
22002.0,2,2,0.0879020467836257,0.03125,0.1666666666666666,1.0,3,"{'GENERAL': {'n_tested': 15, 'n_positive': 0, 'score': 0.03125}, 'NR': {'n_tested': 37, 'n_positive': 2, 'score': 0.06578947368421052}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",0,1,0,0,0,0
22036.0,2,2,0.0809738309738309,0.0357142857142857,0.1666666666666666,1.0,3,"{'GENERAL': {'n_tested': 13, 'n_positive': 0, 'score': 0.03571428571428571}, 'NR': {'n_tested': 36, 'n_positive': 1, 'score': 0.04054054054054054}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",0,1,0,0,0,0
52839.0,2,2,0.1301614114114114,0.0675675675675675,0.1666666666666666,1.0,3,"{'GENERAL': {'n_tested': 15, 'n_positive': 2, 'score': 0.15625}, 'NR': {'n_tested': 36, 'n_positive': 2, 'score': 0.06756756756756757}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,0,0,0,0
52042.0,2,2,0.4002439939939941,0.1486486486486486,0.8333333333333334,1.0,3,"{'GENERAL': {'n_tested': 15, 'n_positive': 3, 'score': 0.21875}, 'NR': {'n_tested': 36, 'n_positive': 5, 'score': 0.14864864864864866}, 'SR': {'n_tested': 2, 'n_positive': 2, 'score': 0.8333333333333334}}",1,1,1,1,1,2
52043.0,2,2,0.1433933933933933,0.0135135135135135,0.25,1.0,3,"{'GENERAL': {'n_tested': 13, 'n_positive': 3, 'score': 0.25}, 'NR': {'n_tested': 36, 'n_positive': 0, 'score': 0.013513513513513514}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,0,1,0,0
43917.0,2,2,0.1527777777777778,0.0416666666666666,0.25,1.0,3,"{'GENERAL': {'n_tested': 17, 'n_positive': 4, 'score': 0.25}, 'NR': {'n_tested': 35, 'n_positive': 1, 'score': 0.041666666666666664}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,0,1,0,0
23569.0,2,2,0.4482905982905983,0.2115384615384615,0.8333333333333334,1.0,3,"{'GENERAL': {'n_tested': 14, 'n_positive': 4, 'score': 0.3}, 'NR': {'n_tested': 25, 'n_positive': 5, 'score': 0.21153846153846154}, 'SR': {'n_tested': 2, 'n_positive': 2, 'score': 0.8333333333333334}}",1,2,1,1,1,2
52838.0,2,2,0.2578166401695813,0.0675675675675675,0.5,1.0,3,"{'GENERAL': {'n_tested': 16, 'n_positive': 3, 'score': 0.20588235294117646}, 'NR': {'n_tested': 36, 'n_positive': 2, 'score': 0.06756756756756757}, 'SR': {'n_tested': 2, 'n_positive': 1, 'score': 0.5}}",1,1,0,1,1,1
37564.0,2,2,0.261039886039886,0.1666666666666666,0.3472222222222221,1.0,3,"{'GENERAL': {'n_tested': 12, 'n_positive': 3, 'score': 0.2692307692307692}, 'NR': {'n_tested': 35, 'n_positive': 12, 'score': 0.3472222222222222}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,0,1,1,1
41812.0,2,2,0.1558558558558558,0.0675675675675675,0.2333333333333333,1.0,3,"{'GENERAL': {'n_tested': 14, 'n_positive': 3, 'score': 0.23333333333333334}, 'NR': {'n_tested': 36, 'n_positive': 2, 'score': 0.06756756756756757}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,0,1,0,0
52124.0,2,2,0.1432748538011695,0.0131578947368421,0.25,1.0,3,"{'GENERAL': {'n_tested': 13, 'n_positive': 3, 'score': 0.25}, 'NR': {'n_tested': 37, 'n_positive': 0, 'score': 0.013157894736842105}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,0,1,0,0
52198.0,2,2,0.1423923923923924,0.1216216216216216,0.1666666666666666,1.0,3,"{'GENERAL': {'n_tested': 17, 'n_positive': 2, 'score': 0.1388888888888889}, 'NR': {'n_tested': 36, 'n_positive': 4, 'score': 0.12162162162162163}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,0,0,0,0
37567.0,2,2,0.2201907790143084,0.0135135135135135,0.5,1.0,3,"{'GENERAL': {'n_tested': 16, 'n_positive': 2, 'score': 0.14705882352941177}, 'NR': {'n_tested': 36, 'n_positive': 0, 'score': 0.013513513513513514}, 'SR': {'n_tested': 2, 'n_positive': 1, 'score': 0.5}}",1,1,0,1,0,1
20110.0,2,2,0.5398148148148149,0.2333333333333333,0.9,1.0,3,"{'GENERAL': {'n_tested': 14, 'n_positive': 3, 'score': 0.23333333333333334}, 'NR': {'n_tested': 35, 'n_positive': 17, 'score': 0.4861111111111111}, 'SR': {'n_tested': 4, 'n_positive': 4, 'score': 0.9}}",1,2,1,1,1,2
48494.0,2,2,0.3822822822822823,0.0135135135135135,0.8333333333333334,1.0,3,"{'GENERAL': {'n_tested': 14, 'n_positive': 4, 'score': 0.3}, 'NR': {'n_tested': 36, 'n_positive': 0, 'score': 0.013513513513513514}, 'SR': {'n_tested': 2, 'n_positive': 2, 'score': 0.8333333333333334}}",1,1,1,1,1,2
44164.0,2,2,0.2054523563811489,0.1470588235294117,0.3026315789473684,1.0,3,"{'GENERAL': {'n_tested': 16, 'n_positive': 2, 'score': 0.14705882352941177}, 'NR': {'n_tested': 37, 'n_positive': 11, 'score': 0.3026315789473684}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,0,1,0,1
28011.0,2,2,0.181469298245614,0.0131578947368421,0.28125,1.0,3,"{'GENERAL': {'n_tested': 15, 'n_positive': 4, 'score': 0.28125}, 'NR': {'n_tested': 37, 'n_positive': 0, 'score': 0.013157894736842105}, 'SR': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,1,0,1,0,1
41901.0,2,2,0.1914344685242518,0.1184210526315789,0.25,1.0,3,"{'GENERAL': {'n_tested': 16, 'n_positive': 3, 'score': 0.20588235294117646}, 'NR': {'n_tested': 37, 'n_positive': 4, 'score': 0.11842105263157894}, 'SR': {'n_tested': 1, 'n_positive': 0, 'score': 0.25}}",1,1,0,1,0,1
24701.0,2,2,0.4523809523809524,0.2321428571428571,0.8333333333333334,1.0,3,"{'GENERAL': {'n_tested': 11, 'n_positive': 3, 'score': 0.2916666666666667}, 'NR': {'n_tested': 27, 'n_positive': 6, 'score': 0.23214285714285715}, 'SR': {'n_tested': 2, 'n_positive': 2, 'score': 0.8333333333333334}}",1,2,1,1,1,2
21861.0,2,2,0.0710526315789473,0.0131578947368421,0.1666666666666666,1.0,3,"{'GENERAL': {'n_tested': 14, 'n_positive': 0, 'score': 0.03333333333333333}, 'NR': {'n_tested': 37, 'n_positive': 0, 'score': 0.013157894736842105}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",0,1,0,0,0,0
47602.0,2,2,0.0932748538011695,0.0131578947368421,0.1666666666666666,1.0,3,"{'GENERAL': {'n_tested': 14, 'n_positive': 1, 'score': 0.1}, 'NR': {'n_tested': 37, 'n_positive': 0, 'score': 0.013157894736842105}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",0,1,0,0,0,0
51764.0,2,2,0.1156156156156156,0.0135135135135135,0.1666666666666666,1.0,3,"{'GENERAL': {'n_tested': 14, 'n_positive': 2, 'score': 0.16666666666666666}, 'NR': {'n_tested': 36, 'n_positive': 0, 'score': 0.013513513513513514}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",0,1,0,0,0,0
52554.0,2,2,0.307631160572337,0.0405405405405405,0.5,1.0,3,"{'GENERAL': {'n_tested': 16, 'n_positive': 6, 'score': 0.38235294117647056}, 'NR': {'n_tested': 36, 'n_positive': 1, 'score': 0.04054054054054054}, 'SR': {'n_tested': 2, 'n_positive': 1, 'score': 0.5}}",1,1,1,1,1,2
51631.0,2,2,0.3154970760233918,0.0131578947368421,0.8333333333333334,1.0,3,"{'GENERAL': {'n_tested': 14, 'n_positive': 1, 'score': 0.1}, 'NR': {'n_tested': 37, 'n_positive': 0, 'score': 0.013157894736842105}, 'SR': {'n_tested': 2, 'n_positive': 2, 'score': 0.8333333333333334}}",1,1,1,1,1,2
24134.0,2,2,0.1343402225755167,0.1216216216216216,0.1470588235294117,1.0,2,"{'GENERAL': {'n_tested': 16, 'n_positive': 2, 'score': 0.14705882352941177}, 'NR': {'n_tested': 36, 'n_positive': 4, 'score': 0.12162162162162163}}",1,1,0,0,0,0
51771.0,2,2,0.0776353276353276,0.0277777777777777,0.1666666666666666,1.0,3,"{'GENERAL': {'n_tested': 17, 'n_positive': 0, 'score': 0.027777777777777776}, 'NR': {'n_tested': 38, 'n_positive': 1, 'score': 0.038461538461538464}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",0,1,0,0,0,0
21836.0,2,2,0.3598290598290599,0.0128205128205128,0.8333333333333334,1.0,3,"{'GENERAL': {'n_tested': 14, 'n_positive': 3, 'score': 0.23333333333333334}, 'NR': {'n_tested': 38, 'n_positive': 0, 'score': 0.01282051282051282}, 'SR': {'n_tested': 2, 'n_positive': 2, 'score': 0.8333333333333334}}",1,1,1,1,1,2
51564.0,2,2,0.1089611283109735,0.0131578947368421,0.1666666666666666,1.0,3,"{'GENERAL': {'n_tested': 16, 'n_positive': 2, 'score': 0.14705882352941177}, 'NR': {'n_tested': 37, 'n_positive': 0, 'score': 0.013157894736842105}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",0,1,0,0,0,0
42151.0,2,2,0.206766917293233,0.0131578947368421,0.5,1.0,3,"{'GENERAL': {'n_tested': 13, 'n_positive': 1, 'score': 0.10714285714285714}, 'NR': {'n_tested': 37, 'n_positive': 0, 'score': 0.013157894736842105}, 'SR': {'n_tested': 2, 'n_positive': 1, 'score': 0.5}}",1,1,0,1,0,1
51575.0,2,2,0.1673789173789173,0.141025641025641,0.1944444444444444,1.0,3,"{'GENERAL': {'n_tested': 17, 'n_positive': 3, 'score': 0.19444444444444445}, 'NR': {'n_tested': 38, 'n_positive': 5, 'score': 0.14102564102564102}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,0,0,0,1
51856.0,2,2,0.1285689714482284,0.0131578947368421,0.2058823529411765,1.0,3,"{'GENERAL': {'n_tested': 16, 'n_positive': 3, 'score': 0.20588235294117646}, 'NR': {'n_tested': 37, 'n_positive': 0, 'score': 0.013157894736842105}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,0,1,0,0
22012.0,2,2,0.1673789173789173,0.141025641025641,0.1944444444444444,1.0,3,"{'GENERAL': {'n_tested': 17, 'n_positive': 3, 'score': 0.19444444444444445}, 'NR': {'n_tested': 38, 'n_positive': 5, 'score': 0.14102564102564102}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,0,0,0,1
25707.0,2,2,0.1699199199199199,0.1486486486486486,0.1944444444444444,1.0,3,"{'GENERAL': {'n_tested': 17, 'n_positive': 3, 'score': 0.19444444444444445}, 'NR': {'n_tested': 36, 'n_positive': 5, 'score': 0.14864864864864866}, 'SR': {'n_tested': 2, 'n_positive': 0, 'score': 0.16666666666666666}}",1,1,0,0,0,1
34788.0,2,2,0.2408906882591093,0.0384615384615384,0.5,1.0,3,"{'GENERAL': {'n_tested': 18, 'n_positive': 3, 'score': 0.18421052631578946}, 'NR': {'n_tested': 38, 'n_positive': 1, 'score': 0.038461538461538464}, 'SR': {'n_tested': 2, 'n_positive': 1, 'score': 0.5}}",1,1,0,1,1,1
